Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Threat Intelligence Sharing Component in the Service Mesh Architecture,R. Alboqmi; S. Jahan; R. Gamble,"Tandy School of Computer Science, University of Tulsa, Tulsa, OK, USA; Department of Computer Science, Oklahoma State University, Stillwater, OK, USA; Tandy School of Computer Science, University of Tulsa, Tulsa, OK, USA",2023 10th International Conference on Future Internet of Things and Cloud (FiCloud),29 Jan 2024,2023,,,320,327,"The service mesh is a dedicated infrastructure layer in a microservice architecture (MSA) to handle service-to-service communication through application programming interface (API) calls. The service mesh employs features for continuous monitoring and ensuring delivery of service requests among services securely and reliably. The service mesh should enable threat intelligence sharing among the services at runtime as a part of continuous monitoring so that services are aware of potential threats and adapt to mitigate the threats. Threat intelligence contains detailed descriptions of attack tactics, techniques, and procedures (TTP) that are analyzed for countermeasure deployment. In this paper, we introduce threat intelligence sharing (TIS) into the control plane of the service mesh to enable the sharing of threat intelligence among services in an automated manner. It requires a structured format to specify threat intelligence and a well-defined protocol for sharing intelligence. We adopt a structured threat information expression (STIX) schema to specify threat intelligence and use the trusted automated exchange of intelligence information (TAXII) as a defined protocol to share threat intelligence as STIX documents. The advantage of including a TIS component in the service mesh is that it can generate threat intelligence using available telemetry data and enable sharing among the services without forcing services to modify their functionalities to support the process. We experiment with the TIS component’s effectiveness using an open-source MSA application called Online Boutique, which uses the service mesh platform, Istio, and Kubernetes as the orchestration solution.",,979-8-3503-1635-3,10.1109/FiCloud58648.2023.00054,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10410702,microservice application;threat intelligence;service mesh;runtime;telemetry data,Protocols;Runtime;Microservice architectures;Telemetry;Reliability;Monitoring;Application programming interfaces,,2.0,,28.0,IEEE,29 Jan 2024,,,IEEE,IEEE Conferences
Moving Toward the Obsolescence of Obsolescence: A Walk in the Clouds,R. Griffin; N. Henson,"Field Applications NI, Phoenix, Arizona; Professional Services NI, Denver, Colorado",2022 IEEE AUTOTESTCON,23 Dec 2022,2022,,,1,8,"Many software methodologies advanced by cloud computing can be applied to automatic test software to mitigate test system obsolescence challenges. Classical monolithic test, measurement, and automation systems have traditional challenges when test system components become out-of-date. Distributed computing technologies provide incremental and modular updates that can be applied proactively or reactively to handle equipment failures, shifts in hardware (HW) and software (SW) dependencies, and improved HW and SW components. Advances in cloud computing have driven software technologies that can unlock scaling across hardware systems, introduce service architectures, open new performance possibilities, and decouple historically interlocked components. This paper will address aerospace and defense software challenges, introduce cloud computing, both service-oriented architecture (SOA) and cloud-native microservices, explain underlying principles and tenets, and craft a practical path forward. The cloud will be brought down to earth by showing how some underlying principles and tenets can be used today. These include the single responsibility principle (SRP), DevOps, and gRPC, “a modern open-source high-performance Remote Procedure Call (RPC) framework that can run in any environment.” [1] These practices enable architectures that make obsolescence issues smaller and more approachable. For instance, test hardware and software evolve as available hardware, and the development team's skillsets change over the lifetime of the tester and Unit Under Test (UUT). Using SRP allows individual engineers to troubleshoot isolated portions of complex systems without understanding the entire technology stack. Additionally, partitioning measurement tasks into measurement and analysis subtasks can maximize CPU power by offloading analysis from point-of-use test stations to higher-performance computers. This enables cost savings by removing number crunching from expensive testers and leveraging optimized high-performance computing for analysis tasks. We also show how gRPC natively incorporates low latency, security, and cross-platform interoperability between services. While it is impossible to prevent software, parts, and skills from becoming obsolete, it is possible to mitigate the risks to production through planning, procurement, and system design, including system software design. By walking in the footsteps of cloud computing, we can apply various techniques and technologies from the cloud to automated systems.",,978-1-7281-5400-8,10.1109/AUTOTESTCON47462.2022.9984719,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9984719,Obsolescence;Cloud;Cloud Native;Service;Service Oriented Architecture,Cloud computing;Power measurement;Computer architecture;Production;Aging;Software;Hardware,,1.0,,14.0,IEEE,23 Dec 2022,,,IEEE,IEEE Conferences
Placing Multi-Component Applications in the Multi-Access Edge Computing,A. Papamichail; A. Tsipis; K. Oikonomou,"Department of Informatics, Ionian University, Corfu, Greece; Dept. of Digital Media & Communication, Ionian University, Kefalonia, Greece; Department of Informatics, Ionian University, Corfu, Greece","2023 8th South-East Europe Design Automation, Computer Engineering, Computer Networks and Social Media Conference (SEEDA-CECNSM)",21 Mar 2024,2023,,,1,6,"Multi-access Edge Computing resolves the problem of the transportation of enormous amounts of data via the Internet by localizing the computation and the storage of data near the user. The offloading of applications to the MEC Servers must be done in a way that minimizes the latency while considering their limited resources. Additionally, there is a trend for applications to be separated into microservices that run on different MEC Servers. This adds complexity to the placement of applications on the MEC Servers because it has to take into consideration the dependencies of its microservices. This problem is defined in the literature as the multi-component application placement problem. This paper proposes an algorithm to tackle this problem efficiently, while the dependencies of services are linear, i.e., a chain of microservices. The algorithm starts with the allocation of the 1-medlan of the backhaul network. Then, the proposed algorithm extends outwards and moves around until the score function stops improving. In order to evaluate the proposed algorithm a Mixed-integer Quadratic Program is formulated. The results showed that the proposed algorithm achieved great performance in various cases.",,979-8-3503-8367-6,10.1109/SEEDA-CECNSM61561.2023.10470571,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10470571,Multi-access Edge Computing;multi-component application placement problem;1-median;microservices,Multi-access edge computing;Social networking (online);Heuristic algorithms;Microservice architectures;Transportation;Europe;Market research,,,,14.0,IEEE,21 Mar 2024,,,IEEE,IEEE Conferences
A Microservice-based Approach to Facilitate Multi-Services in Smart Space,J. Sun; M. Jin; Y. Wang,"Shenzhen Institutes of Advanced Technology, University of Chinese Academy of Sciences, Shenzhen, China; Shenzhen Institutes of Advanced Technology, University of Chinese Academy of Sciences, Shenzhen, China; Shenzhen Institutes of Advanced Technology, University of Chinese Academy of Sciences, Shenzhen, China",2021 7th International Conference on Big Data and Information Analytics (BigDIA),6 Dec 2021,2021,,,366,374,"Smart space refers to the integration of compute resources, information equipment and multi-modal sensing devices in the work or living space so that diverse services can be shared between different users in a smart way. Such a form of pervasive computing can not only make compute resources and information services universally available in such a way suitable for people's special uses but also bridge the digital information space and the physical world. However, given the properties of the smart space-each service with different resource requirements and goals, the smart space could cause resource conflicts in uses between different services and participants, and thus lead to the resource contention. In order to solve this problem while fulfilling the requirements of variable services in the smart space, in this paper, we leverage the concept of microservice to propose a universal resource scheduling and a process-evolution method for multiple concurrent services in the smart space. At the same time, to ensure that the microservice-based method is easy to implement, we also design a corresponding scheduling architecture based on the docker engine, which can functionally decompose application into a set of collaborative services. Finally, we carry out a experiment to show that the proposed architecture can achieve reasonable resource allocation, resolve resource contention, and exhibit the virtue of closed loop within different scenes and cross-scenario linkages.",,978-1-6654-2466-0,10.1109/BigDIA53151.2021.9619593,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9619593,Smart space;Microservice;Resource scheduling;Process evolution,Pervasive computing;Couplings;Microservice architectures;Information services;Collaboration;Computer architecture;Sensors,,,,21.0,IEEE,6 Dec 2021,,,IEEE,IEEE Conferences
Implementation of Serverless E-Commerce Mobile Application,S. Athreya; S. Kurian; A. Dange; S. Bhatsangave,"Department of Computer Engineering, Fr. Conceicao Rodrigues Institute of Technology, Navi Mumbai, India; Department of Computer Engineering, Fr. Conceicao Rodrigues Institute of Technology, Navi Mumbai, India; Department of Computer Engineering, Fr. Conceicao Rodrigues Institute of Technology, Navi Mumbai, India; Department of Computer Engineering, Fr. Conceicao Rodrigues Institute of Technology, Navi Mumbai, India",2022 2nd International Conference on Intelligent Technologies (CONIT),18 Aug 2022,2022,,,1,5,"In recent years, the internet ecosystem has improved many folds giving rise to multiple avenues for businesses to reach their customers. Technology adoption in the global arena has exponentially increased due to the evolution of smartphones. Due to the above-mentioned factors, E-Commerce has become one of the most widely used transaction methods worldwide to purchase products and services. Traditional Established Businesses can manage E-Commerce without a technology team with the help of EaaS (E-Commerce as a Service) Providers like Shopify, WooCommerce, BigCommerce and Magento which have very high development, subscription and ongoing cloud costs. Small and Medium Scale businesses need a cost-effective, high-performance solution to build the business. To build such a system we have performed research and analysis on available technology paradigms (monolith vs microservices) and Cloud paradigm (IaaS vs PaaS) for finalizing the architecture of the E-Commerce application. In this paper, we showcase the analysis results and elaborate on the implementation of our E-Commerce Application.",,978-1-6654-8407-7,10.1109/CONIT55038.2022.9847829,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9847829,AWS;Cloud Computing;eCommerce;Development,Cloud computing;Costs;Ecosystems;Microservice architectures;Computer architecture;Mobile applications;Electronic commerce,,1.0,,8.0,IEEE,18 Aug 2022,,,IEEE,IEEE Conferences
Evaluation of an SDN-based Microservice Architecture,A. Hölscher; M. Asplund; F. Boeira,"Department of Computer and Information Science, Linköping University, Sweden; Department of Computer and Information Science, Linköping University, Sweden; Department of Computer and Information Science, Linköping University, Sweden",2022 IEEE 8th International Conference on Network Softwarization (NetSoft),3 Aug 2022,2022,,,151,156,"Microservice architectures decompose applications into individual components for enhanced maintainability and horizontal scaling, but also comes with an increased cost for orchestrating the services. Software-Defined Networks (SDNs) enables the dynamic configuration of network switches using controllers. In this paper we propose a microservice architecture that leverages SDN to orchestrate the microservices with the goal of reducing the orchestration latency cost. We perform a set of experiments using Mininet in which we implement a tailor-made microservice application that uses SDN for orchestration in combination with a set of different controllers and load balancers. Our results show that our proposed architecture performs in the same order of magnitude as a corresponding monolithic system.",2693-9789,978-1-6654-0694-9,10.1109/NetSoft54395.2022.9844094,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9844094,microservices;software-defined networking;latency;OpenFlow;load balancing,Costs;Conferences;Microservice architectures;Load management;Control systems;Approximation algorithms;Time factors,,2.0,,15.0,IEEE,3 Aug 2022,,,IEEE,IEEE Conferences
Active Prewarning Technology for Smart Grid Based on Unsupervised Learning,R. Qu; X. Tian; S. Chen,"State Grid Liaoning Information and Communication Company, Shenyang, China; State Grid Liaoning Information and Communication Company, Shenyang, China; State Grid Liaoning Information and Communication Company, Shenyang, China",2024 4th International Conference on Machine Learning and Intelligent Systems Engineering (MLISE),19 Sep 2024,2024,,,383,387,"This paper proposes an early warning technology for power grid cloud platform microservice architecture alarm information based on unsupervised learning, discovers potential abnormal patterns and rules, sends out early warning signals in a timely manner, and improves the ability to identify and process power grid cloud platform microservice architecture alarms. According to the above steps, based on the establishment of the power grid business microservice operation alarm log alarm information knowledge base, this article will study the cloud platform operation monitoring data scoring algorithm, classify the cloud platform monitoring information, and then filter out the suspected abnormal data. For different business types of complex scenarios, research on abnormal information classification mining technology based on statistical models, proximity, clustering and classification, apply improved K-means clustering[1] and LOF outlier detection technology[2] to establish a combined detection model, and detect anomalies The data is clustered and outliers detected to achieve active early warning technology of unsupervised learning.",,979-8-3503-7507-7,10.1109/MLISE62164.2024.10674102,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10674102,smart grid;unsupervised learning;K-means clustering;LOF,Knowledge based systems;Microservice architectures;Clustering algorithms;Data models;Smart grids;Classification algorithms;Unsupervised learning,,,,13.0,IEEE,19 Sep 2024,,,IEEE,IEEE Conferences
Edge-Based Microservices Architecture for Internet of Things: Mobility Analysis Case Study,T. Leppanen; C. Savaglio; L. Loven; T. Jarvenpaa; R. Ehsani; E. Peltonen; G. Fortino; J. Riekki,"Center for Ubiquitous Computing, University of Oulu, Oulu, Finland; Department of Informatics, Modeling, Electronics and Systems, University of Calabria, Italy; Center for Ubiquitous Computing, University of Oulu, Oulu, Finland; Center for Ubiquitous Computing, University of Oulu, Oulu, Finland; Center for Ubiquitous Computing, University of Oulu, Finland; Center for Ubiquitous Computing, University of Oulu, Finland; Department of Informatics, Modeling, Electronics and Systems, University of Calabria, Italy; Center for Ubiquitous Computing, University of Oulu, Finland",2019 IEEE Global Communications Conference (GLOBECOM),27 Feb 2020,2019,,,1,7,"In this paper, we describe how the microservices paradigm can be used to design and implement distributed edge services for Internet of Things applications. As a case study, traditionally monolithic user mobility analysis service is developed, with distributed and extendable microservices, for the standardized ETSI MEC system reference architecture. In each of the edge system three tiers, microservices implement the service logic with components for movement trace analysis, movement prediction and visualization of the results. The distributed service is implemented with Docker containers and evaluated on real-world settings with low capacity edge servers and real user mobility data. The results show that the edge promise of low latency can be met in such as implementation. The integration of a software development technology with a standardized edge system provides solid background for further development.",2576-6813,978-1-7281-0962-6,10.1109/GLOBECOM38437.2019.9014273,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9014273,,Computer architecture;Containers;Computational modeling;Edge computing;Software;Quality of service;Virtualization,,13.0,,20.0,IEEE,27 Feb 2020,,,IEEE,IEEE Conferences
Derm: SLA-aware Resource Management for Highly Dynamic Microservices,L. Chen; S. Luo; C. Lin; Z. Mo; H. Xu; K. Ye; C. Xu,University of Macau; Yale University; University of Macau; University of Macau; University of Macau; Shenzhen Institute of Advanced Technology; University of Macau,2024 ACM/IEEE 51st Annual International Symposium on Computer Architecture (ISCA),1 Aug 2024,2024,,,424,436,"Ensuring efficient resource allocation while providing service level agreement (SLA) guarantees for end-to-end (E2E) latency is crucial for microservice applications. Although existing studies have made significant contributions towards achieving this objective, they primarily concentrate on static graphs. However, microservice graphs are inherently dynamic during runtime in production environments, necessitating more effective and scalable resource management solutions.In this paper, we present Derm, a new resource management system designed for microservice applications with highly dynamic graphs. Our principal finding is that prioritizing different microservice graphs can lead to a substantial reduction in resource allocation. To take advantage of this opportunity, we develop three main components. The first is a performance model that describes uncertainties of microservice latency through a conditional exponential distribution. The second is a probabilistic quantification of the dynamics of microservice graphs. The third is an optimization method for adjusting the resource allocation of microservices to minimize resource usage. We evaluate Derm in our cluster using real microservice benchmarks and production traces. The results highlight that Derm reduces the resource usage by $68.4 \%$ and lowers SLA violation probability by $6.7 \times$, compared to existing approaches.",,979-8-3503-2658-1,10.1109/ISCA59077.2024.00039,Science and Technology Development Fund; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10609698,Dynamic Microservice Graph;Resource Scaling;Uncertainty,Uncertainty;Runtime;Exponential distribution;Microservice architectures;Optimization methods;Production;Dynamic scheduling,,,,45.0,IEEE,1 Aug 2024,,,IEEE,IEEE Conferences
Smart Agent Edge Microservices Deployment Approach,B. E. Khalyly; M. Banane; A. Erraissi; A. Belangour,"Faculty of sciences Ben M'sik, Laboratory of Information Technology and Modeling, Hassan II University, Casablanca, Morocco; Faculty of sciences Ben M'sik, Laboratory of Information Technology and Modeling, Hassan II University, Casablanca, Morocco; Faculty of sciences Ben M'sik, Laboratory of Information Technology and Modeling, Hassan II University, Casablanca, Morocco; Faculty of sciences Ben M'sik, Laboratory of Information Technology and Modeling, Hassan II University, Casablanca, Morocco",2020 International Conference on Decision Aid Sciences and Application (DASA),15 Jan 2021,2020,,,697,701,"Smart agents are essential elements in an Internet of Things ecosystem. Smart agents are made up of sensors and actuators linked to a micro-controller. These smart agents are programmed through applications that are deployed at the microcontroller level. These programs can be modified or replaced or deleted. Also, the components of these smart agents may change, ie it may be that we add or remove a sensor and actuator. These smart agents must continue to operate without having to stop them and deploy new programs. In this case, we need tools that ensure deployment and continuous integration. Devops offers a continuous deployment chain. We offer an automation solution for the deployment and continuous integration of Edge microservice in microcontrollers. These systems are based on microservices. The microservices deployed are in the form of a Docker container. This solution allows the Internet of Things developer to install, modify, and delete containers at the microcontroller level and to control microcontrollers remotely while maintaining the continuity of operation of the microcontrollers.",,978-1-7281-9677-0,10.1109/DASA51403.2020.9317202,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9317202,Docker;Microcontroller;Microservices;Smart Agent;Devops,Microcontrollers;Actuators;Sensors;Containers;Intelligent sensors;Internet of Things;Temperature sensors,,1.0,,22.0,IEEE,15 Jan 2021,,,IEEE,IEEE Conferences
Optimal Resource Provisioning for Data-intensive Microservices,R. Mark Erdei; L. Toka,"MTA-BME Network Softwarization Research Group, Faculty of Electrical Engineering and Informatics, Budapest University of Technology and Economics, Hungary; MTA-BME Network Softwarization Research Group, Faculty of Electrical Engineering and Informatics, Budapest University of Technology and Economics, Hungary",NOMS 2022-2022 IEEE/IFIP Network Operations and Management Symposium,9 Jun 2022,2022,,,1,6,"With the continuous progress of cloud computing, many microservices and complex multi-component applications arise for which resource planning is a great challenge. For example, when it comes to data-intensive cloud-native applications, the tenant might be eager to provision cloud resources in an economical manner while ensuring that the application performance meets the requirements in terms of data throughput. However, due to the complexity of the interplay between the building blocks, adequately setting resource limits of the components separately for various data rates is nearly impossible. In this paper, we propose a comprehensive approach that consists of measuring the resource footprint and data throughput performance of such a microservices-based application, analyzing the measurement results by data mining techniques, and finally formulating an optimization problem that aims to minimize the allocated resources given the performance constraints. We illustrate the benefits of the proposed approach on Cortex, an extension to Prometheus for storing monitored metrics data. The data-intensive nature of this illustrative example stems from real-time monitoring of metrics exposed by a multitude of applications running in a data center and the continuous analysis performed on the collected data that can be fetched from Cortex. We present Cortex’s performance vs resource footprint trade-off, and then we build regression models to predict the microservices’ resource consumption and draw a mathematical programming formulation to optimize the most important configuration parameters. Our most important finding is the linear relationship between resource consumption and application performance, which allows for applying linear regression and linear programming models. After the optimization, we compare our results to Cortex’s recommendation, leading to a CPU reservation reduced by 50-80%.",2374-9709,978-1-6654-0601-7,10.1109/NOMS54207.2022.9789857,Innovation Fund; Innovation Fund; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9789857,cloud-native;microservices;performance;re-source footprint;optimization,Measurement;Cloud computing;Biological system modeling;Microservice architectures;Quality of service;Throughput;Brain modeling,,1.0,,15.0,IEEE,9 Jun 2022,,,IEEE,IEEE Conferences
"Flexible, scalable, and robust architecture for industrial automation applications with real-time requirements",S. L. C. Rodriguez; D. M. Castro,"Facultad de Ingeniería, Universidad Autónoma de Occidente, Cali, Colombia; Facultad de Ingeniería, Universidad Autónoma de Occidente, Cali, Colombia",2023 IEEE 6th Colombian Conference on Automatic Control (CCAC),6 Dec 2023,2023,,,1,6,"With the outbreak of the fourth industrial revolution, industrial automation applications demand a more flexible, scalable, and robust architecture than the one proposed in the ISA-95 standard. In addition, the high availability demanded by industrial processes hinders maintenance and updating tasks that go against information security policies. To address these challenges, some frameworks supported by virtualization and information distribution technologies have been generated for industrial automation systems. However, these proposals lack the means to implement real-time task scheduling algorithms, so it is difficult to migrate developments already implemented under these requirements. In this work, we present a microservices-based architecture that integrates virtualization technologies, a robust middleware for the communication layer, and a priority-based task scheduler. It also describes the implementation of this architecture using low-cost hardware components and free software, to be subsequently tested on a pressure control process in a laboratory setting. The obtained results confirm the effectiveness of the proposed architecture and meeting of real-time requirements, which enables supporting the diverse current industrial automation applications requirements, addressing the challenges of migration to Industry 4.0, and incorporating new functionalities.",2694-393X,979-8-3503-2472-3,10.1109/CCAC58200.2023.10333842,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10333842,Industrial automation;real-time;virtualization;interoperability;middleware;Industry 4.0,Process control;Microservice architectures;Computer architecture;Pressure control;Real-time systems;Fourth Industrial Revolution;Task analysis,,,,24.0,IEEE,6 Dec 2023,,,IEEE,IEEE Conferences
RAMSES: an Artifact Exemplar for Engineering Self-Adaptive Microservice Applications,V. Riccio; G. Sorrentino; E. Zamponi; M. Camilli; R. Mirandola; P. Scandurra,"Politecnico di Milano, Milano, Italy; Politecnico di Milano, Milano, Italy; Politecnico di Milano, Milano, Italy; Politecnico di Milano, Milano, Italy; Karlsruhe Institute of Technology, Karlsruhe, Germany; University of Bergamo, Bergamo, Italy",2024 IEEE/ACM 19th Symposium on Software Engineering for Adaptive and Self-Managing Systems (SEAMS),19 Jun 2024,2024,,,161,167,"This paper introduces RAMSES, an exemplar tailored for both practitioners and researchers working on self-adaptive microservice applications. By emphasizing a clear separation of concerns between the application and its adaptation logic, RAMSES realizes a reusable autonomic manager that implements a MAPE-K feedback loop whose components are microservices themselves. Its primary focus lies in addressing user-defined QoS attributes at runtime, like availability and performance. To illustrate its usage, we provide a practical example showing its mechanics in an e-food microservice application. Initial experiments indicate the advantages of utilizing RAMSES, as shown by a comparative analysis of the quality properties of a microservice application with and without self-adaptation.",2157-2321,979-8-4007-0585-4,10.1145/3643915.3644110,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10556141,Microservice applications;self-adaptation;MAPE-K;exemplar,Feedback loop;Runtime;Adaptive systems;Autonomous systems;Microservice architectures;Quality of service;Logic,,,,14.0,CCBY,19 Jun 2024,,,IEEE,IEEE Conferences
Grunt Attack: Exploiting Execution Dependencies in Microservices,X. Gu; Q. Wang; J. Liu; J. Wei,Louisiana State University; Louisiana State University; Louisiana State University; University of North Carolina at Charlotte,2024 54th Annual IEEE/IFIP International Conference on Dependable Systems and Networks (DSN),30 Aug 2024,2024,,,115,128,"Loosely-coupled and lightweight microservices running in containers are likely to form complex execution dependencies inside the system. The execution dependency arises when two execution paths partially share component microservices, resulting in potential runtime blocking effects. In this paper, we present Grunt Attack - a novel low-volume DDoS attack that takes advantage of the execution dependencies of microservice applications. Grunt Attack utilizes legitimate HTTP requests to accurately profile the internal pairwise dependencies of all supported execution paths in the target system. By grouping and characterizing all the execution paths based on their pairwise dependencies, the Grunt attacker can target only a few execution paths to launch a low-volume DDoS attack that achieves large performance damage to the entire system. To increase the attack stealthiness, the Grunt attacker avoids creating a persistent bottleneck by alternating the target execution paths within their dependency group. We validate the effectiveness of Grunt attack through experiments of open-source microservices benchmark applications on real clouds (e.g., EC2, Azure) equipped with state-of-the-art IDS/IPS systems and live attack scenarios. Our results show that Grunt attack consumes less than 20% additional CPU resource of the target system while increasing its average response time by over 10x.",2158-3927,979-8-3503-4105-8,10.1109/DSN58291.2024.00025,NSF(grant numbers:CNS-2000681); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10646949,Microservices;DDoS attack;SLA violations,Degradation;Runtime;Microservice architectures;Benchmark testing;Containers;Denial-of-service attack;HTTP,,,,61.0,IEEE,30 Aug 2024,,,IEEE,IEEE Conferences
Microservices-based software architecture and approaches,K. Bakshi,"Cisco Systems Inc, Herndon, VA",2017 IEEE Aerospace Conference,8 Jun 2017,2017,,,1,8,"In the last few years, a revised software architecture style has been developed to design new software applications. This architecture style is particularly suited for use cases in the aerospace industry, from an independently deployable software service. The microservices architectural style develops a single application as a suite of small services, each running in its own process and communicating with lightweight mechanisms. These services are built around business and mission capabilities and independently deployable by fully automated machinery. With microservices, some types of applications become easier to build and maintain when they are broken down into smaller, composable pieces that work together. Each component is then developed separately, and the application is then simply the sum of its constituent components. This is in contrast to a traditional, “monolithic” application which is all developed in one piece. This paper will discuss, several aspects of microservices-based architecture, including several potential use cases for the aerospace industry. The characteristics of microservice-based architecture such as componentization, organization, endpoints and messaging mechanisms. The technical implementation of microservices by reviewing containerization, services communication and related architectural components. Specific open source projects and components that can be utilized to build microservices-based architecture. A sample set of use cases.",,978-1-5090-1613-6,10.1109/AERO.2017.7943959,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7943959,,Computer architecture;Software;Databases;Production;Tools;Organizations,,26.0,3.0,6.0,IEEE,8 Jun 2017,,,IEEE,IEEE Conferences
Design and Implementation of High-availability PaaS Platform Based on Virtualization Platform,Z. Wen; Y. Liang; G. Li,"Institute of Computer Application, CAEP, Mianyang, China; Institute of Computer Application, CAEP, Mianyang, China; College of Computer Science, Sichuan University, Chengdu, China",2020 IEEE 5th Information Technology and Mechatronics Engineering Conference (ITOEC),16 Jul 2020,2020,,,1571,1575,"In view of the problems of the virtual platform failure migration mechanism under the cloud model and microservice architecture platform, the demand for redundant resources is large, and the failure recovery time is long. The key components such as the operating components, resource pools and middleware of the PaaS platform are analyzed, combined with virtualization The platform deployment application is practical. The PaaS platform high-availability architecture is designed to realize the PaaS platform high-availability deployment mode, which effectively improves the robustness of the PaaS platform and guarantees the business continuity of the application system running on the PaaS platform. This paper first analyzes the functional architecture and role positioning of the PaaS platform; secondly, it proposes high-availability design of operating components, resource pools and middleware, and at the same time maps the design to the physical deployment mode, the experimental results show that the design is feasible and effective.",,978-1-7281-4323-1,10.1109/ITOEC49072.2020.9141564,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9141564,Cloud model;Microservices;PaaS platform;High availability architecture;Robustness,Middleware;Computer architecture;Virtualization;Business;Servers;Redundancy;Monitoring,,3.0,,9.0,IEEE,16 Jul 2020,,,IEEE,IEEE Conferences
TDD4Fog: A Test-Driven Software Development Platform for Fog Computing Systems,R. Li; X. Liu; X. Zheng; C. Zhang; H. Liu,"School of Information Technology Deakin University, Geelong, Australia; School of Information Technology Deakin University, Geelong, Australia; Department of Computing, Macquarie University, Sydney, Australia; School of Information Technology Deakin University, Geelong, Australia; School of Software and Electrical Engineering, Swinburne University of Technology, Melbourne, Australia","2020 20th IEEE/ACM International Symposium on Cluster, Cloud and Internet Computing (CCGRID)",14 Jul 2020,2020,,,673,676,"As an ideal infrastructure for smart services, Fog Computing is becoming the next wave of IT investment harnessing the successful models of Cloud Computing and latest technologies such as 5G and Internet of Things (IoT). However, the development of Fog Computing systems is a big challenge due to its complex, heterogeneous and distributed nature. Currently, there are a few SDKs released by some public Cloud service providers to support the development of Fog services in a top-down fashion as the key motive is to leverage their business Cloud services. However, Fog Computing systems are usually designed in a bottom-up fashion as the major functionalities are centred around the Edge Nodes and the End Devices. Meanwhile, significant efforts are required to verify the conformance of software behaviours as the collaboration between the End Devices, Edge Nodes and Cloud Servers is vital to the success of a Fog Computing System. Therefore, a holistically designed software development platform is urgently required. In this paper, we propose TDD4Fog, a test-driven software development platform for Fog Computing systems. Following the Test-Driven Development (TDD) methodology and a bottom-up design fashion, TDD4Fog supports the microservice architecture and provides the Test-Driven utilities such as metamorphic testing, mutation testing and random testing for the whole software development lifecycle of Fog Computing systems. To demonstrate the feasibility of TDD4Fog, we have presented some preliminary results on the key components of TDD4Fog and discussed some important future research directions.",,978-1-7281-6095-5,10.1109/CCGrid49817.2020.00-25,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9139723,Test-Driven Development;DevOps;Microservices;Fog Computing;Smart Services,Edge computing;Testing;Cloud computing;Software;Autonomous vehicles;Computer architecture;Servers,,4.0,,9.0,IEEE,14 Jul 2020,,,IEEE,IEEE Conferences
