"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Research on Kubernetes Scheduler Optimization Based on real Load","X. Cheng; E. Fu; C. Ling; L. Lv","School of Software Technology, Zhejiang University, Ningbo, China; School of Software Technology, Zhejiang University, Ningbo, China; School of Software Technology, Zhejiang University, Ningbo, China; Shanghai Futuroscope Information Technology Co., Ltd, Shanghai, China",2023 3rd International Conference on Electronic Information Engineering and Computer Science (EIECS),"21 Feb 2024","2023","","","711","716","With the development of microservices, more and more companies are deploying applications in a containerized manner. Kubernetes is one of the most popular container orchestration tools currently available, which can effectively simplify container management. The scheduler is a core component of Kubernetes, which is responsible for scheduling containers to run on the most appropriate node. The main reference metric for the Kubernetes default scheduler is the resource request rate of the node. It prioritizes scheduling containers to run on nodes with low resource request rates. The resource application rate of a node is calculated by dividing the amount of resources requested by the node by the total amount of resources of the node. This scheduling strategy can meet business requirements in most cases, but it may have problems in certain scenarios. In a certain business scenario, the data processing module of the system needs to run multiple processing tasks on multiple nodes, and the computing resources required for these processing tasks vary. When using the default scheduler, it is difficult for users to predict their actual needs when applying for resources. Therefore, there may be significant differences between the resource application rate of nodes and the actual resource utilization rate of nodes, resulting in significant waste of cluster resources and uneven load. Therefore, this article refers to the relevant research results in the field of Kubernetes scheduling and implements a scheduler based on real load, aiming to solve the possible resource waste and load imbalance when scheduling Pods by default schedulers.","","979-8-3503-1667-4","10.1109/EIECS59936.2023.10435549","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10435549","Kubernetes;Scheduler;Scheduling policy","Processor scheduling;Microservice architectures;Containers;Resource management;Task analysis;Optimization;Business","","","","5","IEEE","21 Feb 2024","","","IEEE","IEEE Conferences"
"A Containerized Template Approach for Vendor-Friendly Smart Home Integration","J. Fleck; J. Sorgalla; F. Katzenberg; S. Sachweh","IDiAL Institute, University of Applied Sciences and Arts Dortmund, Dortmund, Germany; IDiAL Institute, University of Applied Sciences and Arts Dortmund, Dortmund, Germany; IDiAL Institute, University of Applied Sciences and Arts Dortmund, Dortmund, Germany; IDiAL Institute, University of Applied Sciences and Arts Dortmund, Dortmund, Germany",2023 IEEE 12th International Conference on Intelligent Data Acquisition and Advanced Computing Systems: Technology and Applications (IDAACS),"21 Dec 2023","2023","1","","352","355","Smart home devices are often only connectable with devices from the same vendor. Various interoperability platforms exist on the market to overcome this vendor lock-in. However, some vendors are reluctant to make the necessary software details of their devices publicly available, in part because of the risk of losing sovereignty over the source code used to interact with their devices. To mitigate this problem, we propose a template approach based on containerization and gRPC, where vendors can not only provide the software, but also define the execution environment that controls their devices. We showcase the approach successfully in a small case study.","2770-4254","979-8-3503-5805-6","10.1109/IDAACS58523.2023.10348797","Federal Ministry of Education and Research(grant numbers:16SV8449); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10348797","smart home;containerization;interoperability;software architecture","Source coding;Data acquisition;Smart homes;Computer architecture;Software;Interoperability","","","","12","IEEE","21 Dec 2023","","","IEEE","IEEE Conferences"
"Infrastructure-as-Code for Data-Intensive Architectures: A Model-Driven Development Approach","M. Artac; T. Borovšak; E. Di Nitto; M. Guerriero; D. Perez-Palacin; D. A. Tamburri","XLAB - Ljubljana, Slovenia; DEEPSE group - DEIB - Politecnico di Milano, Milano, Italy; DEEPSE group - DEIB - Politecnico di Milano, Milano, Italy; DEEPSE group - DEIB - Politecnico di Milano, Milano, Italy; Computer Science Department - Linnaeus University, Sweden; DEEPSE group - DEIB - Politecnico di Milano, Milano, Italy",2018 IEEE International Conference on Software Architecture (ICSA),"23 Jul 2018","2018","","","156","15609","As part of the DevOps tactics, Infrastructure-as-Code (IaC) provides the ability to create, configure, and manage complex infrastructures by means of executable code. Writing IaC, however, is not an easy task, since it requires blending different infrastructure programming languages and abstractions, each specialized on a particular aspect of infrastructure creation, configuration, and management. Moreover, the more the architectures become large and complex (e.g. Data-Intensive or Microservice-based architectures), the more dire the need of IaC becomes. The goal of this paper is to exploit Model-Driven Engineering (MDE) to create language-agnostic models that are then automatically transformed into IaC. We focus on the domain of Data-Intensive Applications as these typically exploit complex infrastructures which demand sophisticated and fine-grained configuration and re-configuration - we show that, through our approach, called DICER, it is possible to create complex IaC with significant amounts of time savings, both in IaC design as well as deployment and re-deployment times.","","978-1-5386-6398-1","10.1109/ICSA.2018.00025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8417149","DevOps;Big Data;Model-Driven Engineering;Cloud;Infrastructure-as-Code;TOSCA","Unified modeling language;Computer architecture;Tools;Cloud computing;Big Data;Writing","","16","1","19","IEEE","23 Jul 2018","","","IEEE","IEEE Conferences"
"Multi-Service Electronic Library of Scientific and Technical Articles","I. Bikmullina; I. Valiullin","Kazan National Research Technical University named after A. N. Tupolev - KAI, KNRTU-KAI, Kazan, Russia; Kazan National Research Technical University named after A. N. Tupolev - KAI, KNRTU-KAI, Kazan, Russia",2020 International Multi-Conference on Industrial Engineering and Modern Technologies (FarEastCon),"8 Dec 2020","2020","","","1","5","In our world, there are a huge number of smart, talented people who can potentially be compared with scientists, scientific researchers in various fields without any framework and restrictions. In most cases, these people are junior and senior students. The works of many bright minds go unnoticed over time for a number of offensive, but logical reasons. A scientist will never become a scientist if the results of his research remain unknown to the public. Without publications, without proper design, without constructive criticism and discussion, all the works and discoveries of students disappear in huge amounts of archival information. Works simply do not lose their current value here and now. Based on this, the problem of popularization of science and scientific activity among students is very relevant. Creating an electronic library of scientific and technical articles can help in solving this problem. In this article, I will demonstrate how to create an information resource not only in providing students with the opportunity to publish, read, discuss scientific papers, but also in creating a community of students who are interested in scientific activities.","","978-1-7281-6951-4","10.1109/FarEastCon50210.2020.9271350","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9271350","scientific activities;scientific article;technical articles;electronic library","Databases;Libraries;Computer architecture;Containers;Relational databases;User interfaces;Servers","","2","","17","IEEE","8 Dec 2020","","","IEEE","IEEE Conferences"
"Data-Driven Edge Resource Provisioning for Inter-Dependent Microservices with Dynamic Load","R. Yu; S. -Y. Lo; F. Zhou; G. Xue","North Carolina State University, Raleigh, NC, USA; North Carolina State University, Raleigh, NC, USA; North Carolina State University, Raleigh, NC, USA; Arizona State University, Tempe, AZ, USA",2021 IEEE Global Communications Conference (GLOBECOM),"2 Feb 2022","2021","","","1","6","This paper studies how to provision edge computing and network resources for complex microservice-based applications (MSAs) in face of uncertain and dynamic geo-distributed demands. The complex inter-dependencies between distributed microservice components make load balancing for MSAs extremely challenging, and the dynamic geo-distributed demands exacerbate load imbalance and consequently congestion and performance loss. In this paper, we develop an edge resource provisioning model that accurately captures the inter-dependencies between microservices and their impact on load balancing across both computation and communication resources. We also propose a robust formulation that employs explicit risk estimation and optimization to hedge against potential worst-case load fluctuations, with controlled robustness-resource trade-off. Utilizing a data-driven approach, we provide a solution that provides risk estimation with measurement data of past load geo-distributions. Simulations with real-world datasets have validated that our solution provides the important robustness crucially needed in MSAs, and performs superiorly compared to baselines that neglect either network or inter-dependency constraints.","","978-1-7281-8104-2","10.1109/GLOBECOM46510.2021.9685155","NSF(grant numbers:1704092,2007391,2007469,2045539); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9685155","Edge computing;microservice;load balancing;resource provisioning;robustness;data-driven","Computational modeling;Microservice architectures;Estimation;Stochastic processes;Load management;Dynamic scheduling;Robustness","","","","30","IEEE","2 Feb 2022","","","IEEE","IEEE Conferences"
"Workload Management for Power Efficiency in Heterogeneous Data Centers","P. Ruiu; A. Scionti; J. Nider; M. Rapoport","Istituto Superiore Mario Boella (ISMB), Torino, Italy; Istituto Superiore Mario Boella (ISMB), Torino, Italy; IBM Haifa Research Labs, Haifa, Haifa, IL; IBM Research and Development, Haifa Research Lab","2016 10th International Conference on Complex, Intelligent, and Software Intensive Systems (CISIS)","22 Dec 2016","2016","","","23","30","The cloud computing paradigm has recently emerged as a convenient solution for running different workloads on highly parallel and scalable infrastructures. One major appeal of cloud computing is its capability of abstracting hardware resources and making them easy to use. Conversely, one of the major challenges for cloud providers is the energy efficiency improvement of their infrastructures. Aimed at overcoming this challenge, heterogeneous architectures have started to become part of the standard equipment used in data centers. Despite this effort, heterogeneous systems remain difficult to program and manage, while their effectiveness has been proven only in the HPC domain. Cloud workloads are different in nature and a way to exploit heterogeneity effectively is still lacking. This paper takes a first step towards an effective use of heterogeneous architectures in cloud infrastructures. It presents an in-depth analysis of cloud workloads, highlighting where energy efficiency can be obtained. The microservices paradigm is then presented as a way of intelligently partitioning applications in such a way that different components can take advantage of the heterogeneous hardware, thus providing energy efficiency. Finally, the integration of microservices and heterogeneous architectures, as well as the challenge of managing legacy applications, is presented in the context of the OPERA project.","","978-1-5090-0987-9","10.1109/CISIS.2016.107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7791858","cloud computing;power efficiency;workload management;microservices;heterogeneous data center","Servers;Cloud computing;Hardware;Computer architecture;Power demand;Programming;Cooling","","12","","34","IEEE","22 Dec 2016","","","IEEE","IEEE Conferences"
"Using Distributed Tracing to Identify Inefficient Resources Composition in Cloud Applications","C. Cass&#x00E9;; P. Berthou; P. Owezarski; S. Josset","LAAS - CNRS, Universit&#x00E9; de Toulouse, CNRS, Orange, Toulouse, France; LAAS - CNRS, Universit&#x00E9; de Toulouse, UPS, Toulouse, France; LAAS - CNRS, Universit&#x00E9; de Toulouse, CNRS, Toulouse, France; Orange, Toulouse, France",2021 IEEE 10th International Conference on Cloud Networking (CloudNet),"29 Dec 2021","2021","","","40","47","Cloud-Applications are the new industry standard way of designing Web-Applications. With Cloud Computing, Applications are usually designed as microservices, and developers can take advantage of thousands of such existing microservices, involving several hundred of cross-component communications on different physical resources.Microservices orchestration (as Kubernetes) is an automatic process, which manages each component lifecycle, and notably their allocation on the different resources of the cloud infrastructure. Whereas such automatic cloud technologies ease development and deployment, they nevertheless obscure debugging and performance analysis. In order to gain insight on the composition of services, distributed tracing recently emerged as a way to get the decomposition of the activity of each component within a cloud infrastructure. This paper aims at providing methodologies and tools (leveraging state-of-the-art tracing) for getting a wider view of application behaviours, especially focusing on application performance assessment.In this paper, we focus on using distributed traces and allocation information from microservices to model their dependencies as a hierarchical property graph. By applying graph rewriting operations, we managed to project and filter communications observed between microservices at higher abstraction layers like the machine nodes, the zones or regions. Finally, in this paper we propose an implementation of the model running on a microservices shopping application deployed on a Zonal Kubernetes cluster monitored by OpenTelemetry traces. We propose using the flow hierarchy metric on the graph model to pinpoint cycles that reveal inefficient resource composition inducing possible performance issues and economic waste.","","978-1-6654-3538-3","10.1109/CloudNet53349.2021.9657140","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9657140","Distributed Tracing;Cloud Computing;Property Graph;Graph Rewriting;Hierarchical Model","Measurement;Cloud computing;Adaptation models;Computational modeling;Ecosystems;Microservice architectures;Debugging","","8","","32","IEEE","29 Dec 2021","","","IEEE","IEEE Conferences"
"The Design Method of Micro-Unit Cryptographic Service Framework","Q. Zhao; B. Tian; Y. Liu","Science and Technology on Communication Security Laboratory, Chengdu, China; Science and Technology on Communication Security Laboratory, Chengdu, China; Science and Technology on Communication Security Laboratory, Chengdu, China",2023 International Conference on Networking and Network Applications (NaNA),"24 Oct 2023","2023","","","698","704","In order to adapt to the rapid development of information technology in the digital age, it is necessary to build a general cryptographic service delivery capability to provide security protection for data exchange in various scenarios.Cryptographic services need to be combined with a variety of complex cryptographic technologies to establish a secure foundation. At the same time, the efficiency of implementation must be guaranteed. In order to meet this demand, a micro-unit cryptographic service framework is proposed. Based on microservices, plug-in, service engine and other technologies, a micro-unit crypto service platform supporting functional reconfiguration is designed. The programmable micro-unit crypto component can generate service links according to the quality of service, and provide flexible access methods for crypto service. The crypto function of the client and the server can be divided into fine-granularity units, which can be combined into a more flexible crypto system which can adapt to the rapid change of security requirements and deal with new security threats. Based on this framework, crypto service providers can quickly establish a scalable crypto service system that can adapt to various scenarios, meet different security levels and be easily expanded.","","979-8-3503-2738-0","10.1109/NaNA60121.2023.00120","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10284824","Cryptographic services;micro-unit;microservice;business engine;plug-in","Industries;Design methodology;Microservice architectures;Information security;Quality of service;Maintenance engineering;Information age","","","","18","IEEE","24 Oct 2023","","","IEEE","IEEE Conferences"
"Designing Secure AI-based Systems: a Multi-Vocal Literature Review","S. Schneider; A. Saha; E. Mezzi; K. Tuma; R. Scandariato","Hamburg University of Technology, Hamburg, Germany; Hamburg University of Technology, Hamburg, Germany; Vrije Universiteit Amsterdam, Amsterdam, The Netherlands; Vrije Universiteit Amsterdam, Amsterdam, The Netherlands; Hamburg University of Technology, Hamburg, Germany",2024 IEEE Secure Development Conference (SecDev),"30 Oct 2024","2024","","","13","19","AI-based systems leverage recent advances in the field of AI/ML by combining traditional software systems with AI components. Applications are increasingly being developed in this way. Software engineers can usually rely on a plethora of supporting information on how to use and implement any given technology. For AI-based systems, however, such information is scarce. Specifically, guidance on how to securely design the architecture is not available to the extent as for other systems.We present 16 architectural security guidelines for the design of AI-based systems that were curated via a multi-vocal literature review. The guidelines could support practitioners with actionable advice on the secure development of AI-based systems. Further, we mapped the guidelines to typical components of AI-based systems and observed a high coverage where 6 out of 8 generic components have at least one guideline associated to them.","","979-8-3503-9193-0","10.1109/SecDev61143.2024.00007","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10734054","AI;software architecture;security;guidelines","Bibliographies;Computer architecture;Software systems;Security;Artificial intelligence;Guidelines","","","","34","IEEE","30 Oct 2024","","","IEEE","IEEE Conferences"
"An Energy Efficiency Marketplace for Buildings: The ENERGATE System Architecture","P. Kapsalis; A. Papapostolou; K. Touloumis; I. Andreoulaki; Z. Mylona; H. Doukas","Decision Support Systems Laboratory, School of Electrical and Conputer Engineering, National Technical University of Athens, Athens, Greece; Decision Support Systems Laboratory, School of Electrical and Conputer Engineering, National Technical University of Athens, Athens, Greece; Decision Support Systems Laboratory, School of Electrical and Conputer Engineering, National Technical University of Athens, Athens, Greece; Decision Support Systems Laboratory, School of Electrical and Conputer Engineering, National Technical University of Athens, Athens, Greece; Holistic IKE, Athens, Greece; Decision Support Systems Laboratory, School of Electrical and Conputer Engineering, National Technical University of Athens, Athens, Greece","2023 14th International Conference on Information, Intelligence, Systems & Applications (IISA)","15 Dec 2023","2023","","","1","6","Nowadays it becomes evident that there is a lack of Information Technology systems that decision making as the creation of financing schemes for the building sector. In this context an information system acting as a marketplace enables data driven components that will be exploited by end users to perform bids and offers for building investments. This work focuses on the functional description of the EU-funded project ENERGATE marketplace for energy efficiency investments. ENERGATE System Architecture fosters data sharing, interoperability and the integration of data driven techniques, underlying the design principles to be followed having alignment with existing EU standards and protocols.","","979-8-3503-1806-7","10.1109/IISA59645.2023.10345882","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10345882","data space;energy efficiency;marketplace;energy efficiency data value chain;data analytics;Sustainable Financing","Protocols;Architecture;Buildings;Decision making;Standards organizations;Systems architecture;Energy efficiency","","1","","25","IEEE","15 Dec 2023","","","IEEE","IEEE Conferences"
"Hybrid Robot-as-a-Service (RaaS) Platform (Using MQTT and CoAP)","P. Bhavsar; S. H. Patel; T. M. Sobh","Department of Computer Science and Engineering, University of Bridgeport, Bridgeport, CT, USA; Department of Computer Science and Engineering, University of Bridgeport, Bridgeport, CT, USA; Department of Computer Science and Engineering, University of Bridgeport, Bridgeport, CT, USA","2019 International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)","21 Oct 2019","2019","","","974","979","Robots are evolving from factory work-horses to be the robot-companions. The future of robots will be as companions in the workplace functioning as interactive salespeople. In order to support this transition, it is important to combine service-oriented architecture and robotics. Service-oriented architecture and cloud computing have become dominant computing paradigms and adding a RaaS (Robot as a Service) unit as a part of this system will help the companies manage and develop robots more efficiently. The major components of RaaS will be the integration of RMS (Robot Management System) and ROC (Robot Operation Center). As more and more robots are increasing in the service industry, the inter-robot communication is very critical. This communication can be achieved by ROC and the robots can be monitored remotely or locally via RMS. The RaaS platform will comply with all the standards of SOA (Service Oriented Architecture) like the development platform and execution unit, thereby creating a flexible and more development-friendly process.","","978-1-7281-2980-8","10.1109/iThings/GreenCom/CPSCom/SmartData.2019.00171","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8875263","Robots, RaaS, RMS, ROC, SOA, Cloud Computing","Cloud computing;Robot sensing systems;Protocols;Servers;Computer architecture;Task analysis","","8","","21","IEEE","21 Oct 2019","","","IEEE","IEEE Conferences"
"nuhealthsoft: A Nutritional and Health Data Processing Software Tool from a patient’s perspective","D. P. Panagoulias; M. Virvou; G. A. Tsihrintzis","Department of Informatics, University of Piraeus, Piraeus, Greece; Department of Informatics, University of Piraeus, Piraeus, Greece; Department of Informatics, University of Piraeus, Piraeus, Greece",2022 16th International Conference on Signal-Image Technology & Internet-Based Systems (SITIS),"10 Apr 2023","2022","","","386","393","To ensure the alignment between developers, engineers and other stakeholders in the various steps of a production cycle, the utilisation of one of the many development methodologies is imperative for the successful transition from an idea to a useful and reliable end product. The rational unified process is the most precise and most cited iterative software engineering process that can ensure that alignment, trough comprehensive and simple separate steps, taken within pre - set restrictions [1].Modern software has to be easily managed and easy to scale. By scalable software, we refer to software, where functionality and processing power can be easily attached. For that reason more often than not, the software is divided in smaller components that serve different purposes and are tasked with different responsibilities. Those components can be deployed independently or as as part of greater distributed systems and are easier to collaborate on and to manage. This development framework is referred to as a microservices architecture.Medical applications for treatment, disease prevention and health optimisation can greatly benefit from machine learning and artificial intelligence. The success of such applications is better defined by its ability to include patients and users with different requirements and abilities.In this study we look into the development process of nuhealthsoft, an A.I infused medical application, that uses blood analysis and dieatary variables and other health data for the identification of health states and risk factors, such us metabolic syndrome and high blood pressure. The main characteristics of the application will be outlined through the R.U.P methodology. The microservices architecture and the patients’ needs and requirements are the key issues to be addressed in this paper, through the aforementioned methodology and are the forefront, all through the development cycle.","","978-1-6654-6495-6","10.1109/SITIS57111.2022.00065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10090001","Biomarkers;nutritional biomarkers;microservices;rational unified process;user experience;explainable A.I","Microservice architectures;Production;Medical services;Reliability engineering;Software reliability;Stakeholders;Task analysis","","7","","31","IEEE","10 Apr 2023","","","IEEE","IEEE Conferences"
"Development of Energy Management System Based on a Digital Platform","F. Nepsha; N. Shubin; A. Andrievsky; A. Golovin","INTELAB, LLC, Moscow, Russia; INTELAB, LLC, Moscow, Russia; INTELAB, LLC, Moscow, Russia; INTELAB, LLC, Moscow, Russia",2021 Ural-Siberian Smart Energy Conference (USSEC),"31 Dec 2021","2021","","","120","124","Intelligent control systems are required to ensure the effective functioning of power grids with a large share of distributed energy resources (DERs). The goal of such systems is to integrate local energy management systems (EMSs) with external control systems such as a distributed energy resources management system (DERMS) to ensure the optimal operation of the power distribution network. To solve this problem, one of the possible approaches is the use of digital platforms. Its purpose is to provide a toolkit to reduce time-to-market for EMS. The paper discusses the digital platform architecture that allows creating an EMS at a minimal cost. The process of deployment of the control system based on a digital platform is considered in detail. To test the building energy management system (BEMS) based on the platform, the testbed was created, the architecture of which is considered and illustrated the effectiveness of the platform approach. The proposed solution allows reducing the cost and time-to-market for applied control systems and ensuring correct integration with external control systems such as DERMS.","","978-1-6654-3316-7","10.1109/USSEC53120.2021.9655765","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9655765","distributed energy systems;digital platform;building;energy management system;Cloud","Costs;Software architecture;Architecture;Software algorithms;Computer architecture;Control systems;Distributed power generation","","1","","10","IEEE","31 Dec 2021","","","IEEE","IEEE Conferences"
"A VNF-as-a-service design through micro-services disassembling the IMS","A. Boubendir; E. Bertin; N. Simoni","Convergent Network Control Architectures Department, Orange Labs, Chatillon, France; Unified Communications and Advanced Services Department, Orange Labs, Caen, France; Networking and Computer Science Department, Télécom ParisTech, Paris, France","2017 20th Conference on Innovations in Clouds, Internet and Networks (ICIN)","17 Apr 2017","2017","","","203","210","With the evolution of Telco systems towards 5G, new requirements emerge for delivering services. Network services are expected to be designed to allow greater flexibility. In order to cope with the new users' requirements, Telcos should rethink their complex and monolithic network architectures into more agile architectures. Adoption of NFV as well as micro-services patterns are opportunities promising such an evolution. However, to gain in flexibility, it is crucial to satisfy structural requirements for the design of VNFs as services. We present in this paper an approach for designing VNF-asa-Service. With this approach, we define design requirements for the service architecture and the service logic of VNFs. As Telcos have adopted IMS as the de facto platform for service delivery in 3G and even 4G systems, it is interesting to study its evolution for 5G towards a microservices-based architecture with an optimal design. Therefore, we consider IMS as a case of study to illustrate the proposed approach. We present new functional entities for IMS-as-a-Service through a functional decomposition of legacy network functions. We have developed and implemented IMS-as-a-Service with respect to the proposed requirements. We consider a service scenario where we focus on authentication and authorization procedures. We evaluate the involved microservices comparing to the state-of-the-art. Finally, we discuss our results and highlight the advantages of our approach.","2472-8144","978-1-5090-3672-1","10.1109/ICIN.2017.7899412","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7899412","NFV;Micro-Services;as-a-Service design;IMS;Functional Decomposition;Service Functional Components","Computer architecture;Authentication;Cloud computing;Virtualization;Authorization;Unified modeling language;Scalability","","9","","23","IEEE","17 Apr 2017","","","IEEE","IEEE Conferences"
"Development of a new server-to-server communication security approach","G. Leopizzi; A. Romanovs","Information Technology Institute, Riga Technical University, Riga, Latvia; Information Technology Institute, Riga Technical University, Riga, Latvia","2024 IEEE 11th Workshop on Advances in Information, Electronic and Electrical Engineering (AIEEE)","10 Jul 2024","2024","","","1","6","A crucial part of more prominent software architecture is communication among server hosts. Whether communicating with a database, a microservice, or an external service provider, integrity and confidentiality are essential guarantees that such a connection must provide. This paper aims to propose a new approach to secure the transport layer of such communications by creating a crafted protocol for this particular use case and by nullifying the need for extra measures and responsibilities that are now added at the application layer, as the analyzed state-of-the-art solutions disclose. As shown by the positive results of the already developed prototype, the authors believe this new approach can become a crucial and essential component in future server-to-server secure communications, considering how crucial secure data transmission is and will be.","2689-7342","979-8-3315-2776-1","10.1109/AIEEE62837.2024.10586625","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10586625","networking;TLS;integrity;confidentiality;server-to-server","Electrical engineering;Protocols;Software architecture;Databases;Conferences;Prototypes;Microservice architectures","","","","25","IEEE","10 Jul 2024","","","IEEE","IEEE Conferences"
"Synchronous Reconfiguration of Distributed Embedded Applications During Operation","K. Telschig; A. Knapp","Corporate Technology Siemens AG, Munich, Germany; Institute for Software and Systems Engineering, University of Augsburg, Germany",2019 IEEE International Conference on Software Architecture (ICSA),"2 May 2019","2019","","","121","130","Speed of adaptation to changing demand is a critical success factor in factory automation. The key to speed is to enable agile development by independent engineer offices and equipment producers with industrial-grade microservice architectures. The expensive drawback is: While software components evolve over time, manufacturers have to integrate and deploy more and more updates during costly production stops. To avoid production stops as much as possible, we propose reconfiguration extensions to a real-time container architecture proposed earlier. The original container approach addresses both the functional and nonfunctional aspects of integrating embedded software components in late engineering phases. The extended approach allows modifications of the running distributed embedded application even during operation, while continuously ensuring reactivity of the system. The agents running on each node prepare the reconfiguration in background and then synchronously perform the required modifications according to a detailed reconfiguration plan. We demonstrate our concept by describing a synchronous API change between two distributed software components of a running gesture recognition system. An evaluation shows the feasibility of the concepts, but also calls for further research.","","978-1-7281-0528-4","10.1109/ICSA.2019.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8703907","","Containers;Real-time systems;Computer architecture;Software;Logic gates;Gesture recognition;Ethernet","","2","","19","IEEE","2 May 2019","","","IEEE","IEEE Conferences"
"Hierarchical Scaling of Microservices in Kubernetes","F. Rossi; V. Cardellini; F. L. Presti","DICII, University of Rome Tor Vergata, Italy; DICII, University of Rome Tor Vergata, Italy; DICII, University of Rome Tor Vergata, Italy",2020 IEEE International Conference on Autonomic Computing and Self-Organizing Systems (ACSOS),"15 Sep 2020","2020","","","28","37","In the last years, we have seen the increasing adoption of the microservice architectural style where applications satisfy user requests by invoking a set of independently deployable services. Software containers and orchestration tools, such as Kubernetes, have simplified the development and management of microservices. To manage containers' horizontal elasticity, Kubernetes uses a decentralized threshold-based policy that requires to set thresholds on system-oriented metrics (i.e., CPU utilization). This might not be well-suited to scale latency-sensitive applications, which need to express requirements in terms of response time. Moreover, being a fully decentralized solution, it may lead to frequent and uncoordinated application reconfigurations. In this paper, we present me-kube (Multi-level Elastic Kubernetes), a Kubernetes extension that introduces a hierarchical architecture for controlling the elasticity of microservice-based applications. At higher level, a centralized per-application component coordinates the run-time adaptation of subordinated distributed components, which, in turn, locally control the adaptation of each microservice. Then, we propose novel proactive and reactive hierarchical control policies, based on queuing theory. To show that me-kube provides general mechanisms, we also integrate reinforcement learning-based scaling policies. Using me-kube, we perform a large set of experiments, aimed to show the advantages of a hierarchical control over the default Kubernetes autoscaler.","","978-1-7281-7277-4","10.1109/ACSOS49614.2020.00023","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9196461","Container;Elasticity;Hierarchical control;Kubernetes;Microservices;Self-adaptation","Elasticity;Containers;Scalability;Time factors;Monitoring;Queueing analysis;Tools","","31","","22","IEEE","15 Sep 2020","","","IEEE","IEEE Conferences"
"Characterization of Microservice Response Time in Kubernetes: A Mixture Density Network Approach","L. Manca; D. Borsatti; F. Poltronieri; M. Zaccarini; D. Scotece; G. Davoli; L. Foschini; G. Y. Grabarnik; L. Shwartz; C. Stefanelli; M. Tortonesi; W. Cerroni","University of Bologna, Bologna, Italy; University of Bologna, Bologna, Italy; Distributed Systems Research Group, University of Ferrara, Ferrara, Italy; Distributed Systems Research Group, University of Ferrara, Ferrara, Italy; University of Bologna, Bologna, Italy; University of Bologna, Bologna, Italy; University of Bologna, Bologna, Italy; Department of Mathematics and Computer Science, St. John's University, Queens, NY, USA; Operational Innovation, IBM TJ Watson Research Center, NY, USA; Distributed Systems Research Group, University of Ferrara, Ferrara, Italy; Distributed Systems Research Group, University of Ferrara, Ferrara, Italy; University of Bologna, Bologna, Italy",2023 19th International Conference on Network and Service Management (CNSM),"28 Nov 2023","2023","","","1","9","The use of microservice-based applications is becoming more prominent also in the telecommunication field. The current 5G core network, for instance, is already built around the concept of a “Service Based Architecture”, and it is foreseeable that 6G will push even further this concept to enable more flexible and pervasive deployments. However, the increasing complexity of future networks calls for sophisticated platforms that could help network providers with their deployments design. In this framework, a central research trend is the development of digital twins of the physical infrastructures. These digital representations should closely mimic the behavior of the managed system, allowing the operators to test new configurations, analyze what-if scenarios, or train their reinforcement learning algorithms in safe environments. Considering that Kubernetes is becoming the de-facto standard platform for container orchestration and microservice-based application lifecycle management, the implementation of a Kubernetes digital twin requires an accurate characterization of the microservice response time, possibly leveraging suitable Machine Learning techniques trained with measurement data collected in the field. In this paper we introduce a new methodology, based on Mixture Density Networks, to accurately estimate the statistical distribution of the response time of microservice-based applications. We show the improvement in performance with respect to simulation-based inference procedures proposed in literature.","2165-963X","978-3-903176-59-1","10.23919/CNSM59352.2023.10327842","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10327842","Service Management and Orchestration;Kubernetes;Simulation;Optimization;Digital twins","Runtime;Microservice architectures;Statistical distributions;Training data;Time measurement;Digital twins;Behavioral sciences","","5","","23","","28 Nov 2023","","","IEEE","IEEE Conferences"
