text,Document Title,Abstract,source,bool,processed_text
"Network Security Mechanism Optimization Strategy in Cloud Native Scenario Risk assessors and managers face many difficult challenges related to the new network system. These challenges include the continuous changes in the nature of network systems caused by technological progress, their distribution in the fields of physics, information and social cognition, and the complex network structure that usually includes thousands of nodes. Here, we review the probability and risk-based decision technology applied to network systems, and conclude that the existing methods can not solve all the components of the risk assessment triad (threat, vulnerability, consequence), and lack the ability to integrate across multiple areas of network systems, thus providing guidance for enhancing network security. We propose a cloud native security chain architecture and network topology reconstruction technology link based on the full link of microservices. The network security performance is quantified by multi-layer filtering mechanism and setting different fitness index functions. The method proposed in this paper solves the problems of packet loss, load balancing and distributed delay of network security mechanism in the global network to a certain extent.",Network Security Mechanism Optimization Strategy in Cloud Native Scenario,"Risk assessors and managers face many difficult challenges related to the new network system. These challenges include the continuous changes in the nature of network systems caused by technological progress, their distribution in the fields of physics, information and social cognition, and the complex network structure that usually includes thousands of nodes. Here, we review the probability and risk-based decision technology applied to network systems, and conclude that the existing methods can not solve all the components of the risk assessment triad (threat, vulnerability, consequence), and lack the ability to integrate across multiple areas of network systems, thus providing guidance for enhancing network security. We propose a cloud native security chain architecture and network topology reconstruction technology link based on the full link of microservices. The network security performance is quantified by multi-layer filtering mechanism and setting different fitness index functions. The method proposed in this paper solves the problems of packet loss, load balancing and distributed delay of network security mechanism in the global network to a certain extent.",IEEE conference,no,"['network', 'security', 'mechanism', 'optimization', 'strategy', 'native', 'scenario', 'risk', 'manager', 'face', 'many', 'difficult', 'challenge', 'related', 'new', 'network', 'challenge', 'include', 'continuous', 'change', 'nature', 'network', 'caused', 'technological', 'progress', 'distribution', 'field', 'information', 'social', 'cognition', 'complex', 'network', 'structure', 'usually', 'includes', 'thousand', 'node', 'review', 'probability', 'decision', 'technology', 'applied', 'network', 'conclude', 'existing', 'method', 'solve', 'risk', 'assessment', 'threat', 'vulnerability', 'lack', 'ability', 'integrate', 'across', 'multiple', 'area', 'network', 'thus', 'providing', 'guidance', 'enhancing', 'network', 'security', 'propose', 'native', 'security', 'chain', 'network', 'topology', 'technology', 'link', 'based', 'full', 'link', 'network', 'security', 'performance', 'mechanism', 'setting', 'different', 'function', 'method', 'proposed', 'paper', 'solves', 'problem', 'packet', 'loss', 'load', 'balancing', 'distributed', 'delay', 'network', 'security', 'mechanism', 'global', 'network', 'certain', 'extent']"
"A Retrospective Engineering Analysis of Human-AI Teams Using the Sidekick Principles The speed of development of Artificial Intelligence (AI) capabilities outpaces that of human systems engineering, particularly for the integration of human-AI teams (HAT) in production-level software. The emergence of frameworks for the principled design and development of hybrid systems offers opportunities to close this gap: They can help identify which common HAT components should be built and matured to accelerate the engineering of such hybrid systems. Leveraging the sidekick principles of human-AI teaming in a review of recent efforts, we identified a prioritized list of system requirements for reusable HAT components. We share these insights with a specific emphasis on the analytical microservices we believe are key to instantiating the sidekick principles.",A Retrospective Engineering Analysis of Human-AI Teams Using the Sidekick Principles,"The speed of development of Artificial Intelligence (AI) capabilities outpaces that of human systems engineering, particularly for the integration of human-AI teams (HAT) in production-level software. The emergence of frameworks for the principled design and development of hybrid systems offers opportunities to close this gap: They can help identify which common HAT components should be built and matured to accelerate the engineering of such hybrid systems. Leveraging the sidekick principles of human-AI teaming in a review of recent efforts, we identified a prioritized list of system requirements for reusable HAT components. We share these insights with a specific emphasis on the analytical microservices we believe are key to instantiating the sidekick principles.",IEEE conference,no,"['engineering', 'analysis', 'team', 'using', 'sidekick', 'principle', 'speed', 'development', 'artificial', 'intelligence', 'ai', 'capability', 'human', 'engineering', 'particularly', 'integration', 'team', 'hat', 'emergence', 'framework', 'design', 'development', 'hybrid', 'offer', 'opportunity', 'close', 'gap', 'help', 'identify', 'common', 'hat', 'built', 'accelerate', 'engineering', 'hybrid', 'leveraging', 'sidekick', 'principle', 'review', 'recent', 'effort', 'identified', 'list', 'requirement', 'reusable', 'hat', 'share', 'insight', 'specific', 'emphasis', 'analytical', 'believe', 'key', 'sidekick', 'principle']"
"A microservices architecture for collaborative document editing enhanced with face recognition Modern web applications can now provide rich and dynamic user experiences, such as allowing multiple users to collaboratively edit rich-text documents in real-time from multiple devices. Application architectures are evolving to support the development and deployment of such interactive functionality by decoupling software components into microservices. This paper introduces the architecture and the implementation of a collaborative rich-text editor that makes use of microservices to enable and enhance its scalable co-editing functionality. This includes microservices for synchronizing unstructured text using operational transformations, for chat functionality, and for detecting and recognizing faces in images added to the editor. The architecture makes use of Docker to allow for the development and testing of individual services as separate containers enabling seamless deployment across the available network of computers and other computing devices. The system will be demonstrated by showing how microservices make it possible for multiple users to co-edit a document where images containing faces are added and recognized as part of the document content, thereby supporting the document creation process.",A microservices architecture for collaborative document editing enhanced with face recognition,"Modern web applications can now provide rich and dynamic user experiences, such as allowing multiple users to collaboratively edit rich-text documents in real-time from multiple devices. Application architectures are evolving to support the development and deployment of such interactive functionality by decoupling software components into microservices. This paper introduces the architecture and the implementation of a collaborative rich-text editor that makes use of microservices to enable and enhance its scalable co-editing functionality. This includes microservices for synchronizing unstructured text using operational transformations, for chat functionality, and for detecting and recognizing faces in images added to the editor. The architecture makes use of Docker to allow for the development and testing of individual services as separate containers enabling seamless deployment across the available network of computers and other computing devices. The system will be demonstrated by showing how microservices make it possible for multiple users to co-edit a document where images containing faces are added and recognized as part of the document content, thereby supporting the document creation process.",IEEE conference,no,"['collaborative', 'document', 'enhanced', 'face', 'recognition', 'modern', 'web', 'provide', 'rich', 'dynamic', 'user', 'experience', 'allowing', 'multiple', 'user', 'document', 'multiple', 'device', 'evolving', 'support', 'development', 'deployment', 'interactive', 'functionality', 'decoupling', 'paper', 'introduces', 'implementation', 'collaborative', 'make', 'use', 'enable', 'enhance', 'scalable', 'functionality', 'includes', 'text', 'using', 'operational', 'transformation', 'functionality', 'detecting', 'face', 'image', 'added', 'make', 'use', 'docker', 'allow', 'development', 'testing', 'individual', 'separate', 'container', 'enabling', 'seamless', 'deployment', 'across', 'available', 'network', 'computer', 'computing', 'device', 'demonstrated', 'showing', 'make', 'possible', 'multiple', 'user', 'document', 'image', 'containing', 'face', 'added', 'recognized', 'part', 'document', 'content', 'thereby', 'supporting', 'document', 'creation', 'process']"
"Synthetic to Real-World: Insights on Microservices-Based Application Benchmarks This paper focuses on implementing a realis-tic microservice-based application from DeathStarBench into μBench and the challenges associated with it. Unlike traditional monolithic applications, microservice apps comprise multiple smaller components that are comparatively complex. This makes benchmarking essential. Benchmarking is a process of evaluating and comparing the performance of a system, such as efficiency, effectiveness, quality, or cost, to assess how well a particular entity is performing compared to a reference point, often referred to as a benchmark. A benchmarking tool that employs near real-world applications, extending beyond the capabilities of the existing tools. The inclusion of configuring the microservices from scratch allows for a more comprehensive understanding of application performance, which is crucial for today's complex cloud-based applications [1]. Through synthetic benchmarking, μBench simulates real-world conditions, offering a more com-plete performance analysis. In this paper, we expand the tool μBench to effectively demonstrate its proficiency in deploying and benchmarking a diverse range of microservice applications by mimicking real-world applications like DeathStarBench and Teastore, analysing the performance and resource utilisation through various tools like Kiali, Prometheus and Jaeger.",Synthetic to Real-World: Insights on Microservices-Based Application Benchmarks,"This paper focuses on implementing a realis-tic microservice-based application from DeathStarBench into μBench and the challenges associated with it. Unlike traditional monolithic applications, microservice apps comprise multiple smaller components that are comparatively complex. This makes benchmarking essential. Benchmarking is a process of evaluating and comparing the performance of a system, such as efficiency, effectiveness, quality, or cost, to assess how well a particular entity is performing compared to a reference point, often referred to as a benchmark. A benchmarking tool that employs near real-world applications, extending beyond the capabilities of the existing tools. The inclusion of configuring the microservices from scratch allows for a more comprehensive understanding of application performance, which is crucial for today's complex cloud-based applications [1]. Through synthetic benchmarking, μBench simulates real-world conditions, offering a more com-plete performance analysis. In this paper, we expand the tool μBench to effectively demonstrate its proficiency in deploying and benchmarking a diverse range of microservice applications by mimicking real-world applications like DeathStarBench and Teastore, analysing the performance and resource utilisation through various tools like Kiali, Prometheus and Jaeger.",IEEE conference,no,"['synthetic', 'insight', 'benchmark', 'paper', 'focus', 'implementing', 'μbench', 'challenge', 'associated', 'unlike', 'traditional', 'monolithic', 'apps', 'comprise', 'multiple', 'smaller', 'complex', 'make', 'benchmarking', 'essential', 'benchmarking', 'process', 'evaluating', 'comparing', 'performance', 'efficiency', 'effectiveness', 'quality', 'cost', 'assess', 'well', 'particular', 'entity', 'performing', 'compared', 'reference', 'point', 'often', 'referred', 'benchmark', 'benchmarking', 'tool', 'employ', 'near', 'extending', 'beyond', 'capability', 'existing', 'tool', 'inclusion', 'configuring', 'scratch', 'allows', 'comprehensive', 'understanding', 'performance', 'crucial', 'today', 'complex', 'synthetic', 'benchmarking', 'μbench', 'condition', 'offering', 'performance', 'analysis', 'paper', 'tool', 'μbench', 'effectively', 'demonstrate', 'deploying', 'benchmarking', 'diverse', 'range', 'like', 'performance', 'resource', 'various', 'tool', 'like', 'prometheus', 'jaeger']"
"MV4MS: A Spring Cloud based Framework for the Co-Deployment of Multi-Version Microservices Agile development and the loose coupling of microservices, make continuous delivery/deployment of large, complex service systems become much easier. The microservices are upgraded and released independently and have their own independent version trees. For compatibility, multiple versions of one microservice are to be deployed in the same system to offer slightly different functionalities to different users simultaneously. However, loosely-coupling does not mean multiple microservices keep absolutely independent but there are more or less dependencies among them, and such dependencies occur not only on functionalities but also on the version issue, too. Existing microservice frameworks have no enough capability for multi-version co-deployment and the corresponding version-oriented dependency management. In this paper, a Spring Cloud based framework called MV4MS is introduced for this challenge. It extracts version information from source codes of microservices, builds version dependencies, packs and deploys requisite versions of microservices, and routes user requests to desired versions at run-time. Architecture of MV4MS and detailed design of its components are elaborately introduced. Experiments are conducted in AWS cloud environment, and results show that our framework could reduce the complexity of multi-version microservice co-deployment and ensure the correctness of routing between multi-version microservice.",MV4MS: A Spring Cloud based Framework for the Co-Deployment of Multi-Version Microservices,"Agile development and the loose coupling of microservices, make continuous delivery/deployment of large, complex service systems become much easier. The microservices are upgraded and released independently and have their own independent version trees. For compatibility, multiple versions of one microservice are to be deployed in the same system to offer slightly different functionalities to different users simultaneously. However, loosely-coupling does not mean multiple microservices keep absolutely independent but there are more or less dependencies among them, and such dependencies occur not only on functionalities but also on the version issue, too. Existing microservice frameworks have no enough capability for multi-version co-deployment and the corresponding version-oriented dependency management. In this paper, a Spring Cloud based framework called MV4MS is introduced for this challenge. It extracts version information from source codes of microservices, builds version dependencies, packs and deploys requisite versions of microservices, and routes user requests to desired versions at run-time. Architecture of MV4MS and detailed design of its components are elaborately introduced. Experiments are conducted in AWS cloud environment, and results show that our framework could reduce the complexity of multi-version microservice co-deployment and ensure the correctness of routing between multi-version microservice.",IEEE conference,no,"['spring', 'based', 'framework', 'agile', 'development', 'coupling', 'make', 'continuous', 'large', 'complex', 'become', 'much', 'easier', 'upgraded', 'released', 'independently', 'independent', 'version', 'tree', 'compatibility', 'multiple', 'version', 'one', 'deployed', 'offer', 'different', 'functionality', 'different', 'user', 'simultaneously', 'however', 'mean', 'multiple', 'keep', 'independent', 'less', 'dependency', 'among', 'dependency', 'occur', 'functionality', 'also', 'version', 'issue', 'existing', 'framework', 'enough', 'capability', 'corresponding', 'dependency', 'management', 'paper', 'spring', 'based', 'framework', 'called', 'introduced', 'challenge', 'extract', 'version', 'information', 'source', 'code', 'build', 'version', 'dependency', 'deploys', 'version', 'route', 'user', 'request', 'desired', 'version', 'detailed', 'design', 'introduced', 'experiment', 'conducted', 'aws', 'environment', 'result', 'show', 'framework', 'could', 'reduce', 'complexity', 'ensure', 'correctness', 'routing']"
"A Framework for Monitoring Microservice-Oriented Cloud Applications in Heterogeneous Virtualization Environments Microservices have emerged as a new approach for developing and deploying cloud applications that require higher levels of agility, scale, and reliability. To this end, a microservice-based cloud application architecture advocates decomposition of monolithic application components into independent software components called ""microservices"". As the independent microservices can be developed, deployed, and updated independently of each other, it leads to complex run-time performance monitoring and management challenges. To solve this problem, we propose a generic monitoring framework, Multi-microservices Multi-virtualization Multi-cloud (M3) that monitors the performance of microservices deployed across heterogeneous virtualization platforms in a multi-cloud environment. We validated the efficacy and efficiency of M3 using a Book-Shop application executing across AWS and Azure.",A Framework for Monitoring Microservice-Oriented Cloud Applications in Heterogeneous Virtualization Environments,"Microservices have emerged as a new approach for developing and deploying cloud applications that require higher levels of agility, scale, and reliability. To this end, a microservice-based cloud application architecture advocates decomposition of monolithic application components into independent software components called ""microservices"". As the independent microservices can be developed, deployed, and updated independently of each other, it leads to complex run-time performance monitoring and management challenges. To solve this problem, we propose a generic monitoring framework, Multi-microservices Multi-virtualization Multi-cloud (M3) that monitors the performance of microservices deployed across heterogeneous virtualization platforms in a multi-cloud environment. We validated the efficacy and efficiency of M3 using a Book-Shop application executing across AWS and Azure.",IEEE conference,no,"['framework', 'monitoring', 'heterogeneous', 'virtualization', 'environment', 'emerged', 'new', 'developing', 'deploying', 'require', 'higher', 'level', 'agility', 'scale', 'reliability', 'end', 'decomposition', 'monolithic', 'independent', 'called', 'independent', 'developed', 'deployed', 'updated', 'independently', 'lead', 'complex', 'performance', 'monitoring', 'management', 'challenge', 'solve', 'problem', 'propose', 'generic', 'monitoring', 'framework', 'monitor', 'performance', 'deployed', 'across', 'heterogeneous', 'virtualization', 'platform', 'environment', 'validated', 'efficacy', 'efficiency', 'using', 'executing', 'across', 'aws', 'azure']"
"Infrastructure-as-Code for Data-Intensive Architectures: A Model-Driven Development Approach As part of the DevOps tactics, Infrastructure-as-Code (IaC) provides the ability to create, configure, and manage complex infrastructures by means of executable code. Writing IaC, however, is not an easy task, since it requires blending different infrastructure programming languages and abstractions, each specialized on a particular aspect of infrastructure creation, configuration, and management. Moreover, the more the architectures become large and complex (e.g. Data-Intensive or Microservice-based architectures), the more dire the need of IaC becomes. The goal of this paper is to exploit Model-Driven Engineering (MDE) to create language-agnostic models that are then automatically transformed into IaC. We focus on the domain of Data-Intensive Applications as these typically exploit complex infrastructures which demand sophisticated and fine-grained configuration and re-configuration - we show that, through our approach, called DICER, it is possible to create complex IaC with significant amounts of time savings, both in IaC design as well as deployment and re-deployment times.",Infrastructure-as-Code for Data-Intensive Architectures: A Model-Driven Development Approach,"As part of the DevOps tactics, Infrastructure-as-Code (IaC) provides the ability to create, configure, and manage complex infrastructures by means of executable code. Writing IaC, however, is not an easy task, since it requires blending different infrastructure programming languages and abstractions, each specialized on a particular aspect of infrastructure creation, configuration, and management. Moreover, the more the architectures become large and complex (e.g. Data-Intensive or Microservice-based architectures), the more dire the need of IaC becomes. The goal of this paper is to exploit Model-Driven Engineering (MDE) to create language-agnostic models that are then automatically transformed into IaC. We focus on the domain of Data-Intensive Applications as these typically exploit complex infrastructures which demand sophisticated and fine-grained configuration and re-configuration - we show that, through our approach, called DICER, it is possible to create complex IaC with significant amounts of time savings, both in IaC design as well as deployment and re-deployment times.",IEEE conference,no,"['development', 'part', 'devops', 'tactic', 'iac', 'provides', 'ability', 'create', 'configure', 'manage', 'complex', 'infrastructure', 'mean', 'executable', 'code', 'writing', 'iac', 'however', 'easy', 'task', 'since', 'requires', 'different', 'infrastructure', 'programming', 'language', 'abstraction', 'specialized', 'particular', 'aspect', 'infrastructure', 'creation', 'configuration', 'management', 'moreover', 'become', 'large', 'complex', 'need', 'iac', 'becomes', 'goal', 'paper', 'exploit', 'engineering', 'create', 'model', 'automatically', 'transformed', 'iac', 'focus', 'domain', 'typically', 'exploit', 'complex', 'infrastructure', 'demand', 'sophisticated', 'configuration', 'show', 'called', 'possible', 'create', 'complex', 'iac', 'significant', 'amount', 'time', 'saving', 'iac', 'design', 'well', 'deployment', 'time']"
"Easily Designing and Deploying AI enabled Network and Telecom services Currently, there do not exist any open-source systems that offer streamlined and easy development and productionalization of AI/ML enabled Intelligent Network and Telecom services. This is a big problem the Network operators/Service providers face today even though Network Function Virtualization (NFV) and Software Defined Networking (SDN) have become ubiquitous and the Next Generation networks aim to be more softwarized and AI-driven. This paper aims to show how to quickly and easily design Network, Telecom and Network Security services and deploy them into a containerized cloud environment. This paper also shows how to make the Network/Telecom services AI/ML enabled and deploy them in the same way into the containerized cloud environment. We will show using ONAP (an open-source whitebox Network Operating System and management platform) and Acumos (open-source AI platform for creation, sharing and management of AI models and solutions), and specifically using their DCAEMOD and Acumos Adapter components, that this is very easy to do. To serve as an example, we will create a Network service to analyze and classify malicious network traffic. Using the same framework and tools, we will deploy the created service as a set of communicating, containerized microservices into a Network Operating system and Management platform like ONAP which is cloud-agnostic and can be run on any cloud. The same created service can also be deployed directly into any other OSS or on any other cloud platform.",Easily Designing and Deploying AI enabled Network and Telecom services,"Currently, there do not exist any open-source systems that offer streamlined and easy development and productionalization of AI/ML enabled Intelligent Network and Telecom services. This is a big problem the Network operators/Service providers face today even though Network Function Virtualization (NFV) and Software Defined Networking (SDN) have become ubiquitous and the Next Generation networks aim to be more softwarized and AI-driven. This paper aims to show how to quickly and easily design Network, Telecom and Network Security services and deploy them into a containerized cloud environment. This paper also shows how to make the Network/Telecom services AI/ML enabled and deploy them in the same way into the containerized cloud environment. We will show using ONAP (an open-source whitebox Network Operating System and management platform) and Acumos (open-source AI platform for creation, sharing and management of AI models and solutions), and specifically using their DCAEMOD and Acumos Adapter components, that this is very easy to do. To serve as an example, we will create a Network service to analyze and classify malicious network traffic. Using the same framework and tools, we will deploy the created service as a set of communicating, containerized microservices into a Network Operating system and Management platform like ONAP which is cloud-agnostic and can be run on any cloud. The same created service can also be deployed directly into any other OSS or on any other cloud platform.",IEEE conference,no,"['easily', 'designing', 'deploying', 'ai', 'enabled', 'network', 'telecom', 'currently', 'exist', 'offer', 'streamlined', 'easy', 'development', 'enabled', 'intelligent', 'network', 'telecom', 'big', 'problem', 'network', 'provider', 'face', 'today', 'even', 'though', 'network', 'function', 'virtualization', 'nfv', 'defined', 'networking', 'sdn', 'become', 'ubiquitous', 'next', 'generation', 'network', 'aim', 'paper', 'aim', 'show', 'quickly', 'easily', 'design', 'network', 'telecom', 'network', 'security', 'deploy', 'containerized', 'environment', 'paper', 'also', 'show', 'make', 'enabled', 'deploy', 'way', 'containerized', 'environment', 'show', 'using', 'network', 'operating', 'management', 'platform', 'acumos', 'ai', 'platform', 'creation', 'sharing', 'management', 'ai', 'model', 'solution', 'specifically', 'using', 'acumos', 'adapter', 'easy', 'serve', 'example', 'create', 'network', 'analyze', 'classify', 'network', 'traffic', 'using', 'framework', 'tool', 'deploy', 'created', 'set', 'communicating', 'containerized', 'network', 'operating', 'management', 'platform', 'like', 'run', 'created', 'also', 'deployed', 'directly', 'os', 'platform']"
"Dynamic Analysis Pipeline in Real Time Monitoring Scenario Social networks offer researchers a unique opportunity to study human communication and social phenomena on an unprecedented scale. However, the variability in the amount of data generated at different times poses a challenge to research in this area. This paper presents an analysis pipeline that uses Twitter data to efficiently process and analyze social media posts in real time. It does not require resources to be designed for maximum load. The approach is based on three key components: implementing analysis processes as independent microservices, using a publish-subscribe communication system, and implementing automatic scaling mechanisms. These factors enable a flexible, robust, and scalable analysis pipeline. It can dynamically adapt to changing workloads and ensure optimal resource utilization.",Dynamic Analysis Pipeline in Real Time Monitoring Scenario,"Social networks offer researchers a unique opportunity to study human communication and social phenomena on an unprecedented scale. However, the variability in the amount of data generated at different times poses a challenge to research in this area. This paper presents an analysis pipeline that uses Twitter data to efficiently process and analyze social media posts in real time. It does not require resources to be designed for maximum load. The approach is based on three key components: implementing analysis processes as independent microservices, using a publish-subscribe communication system, and implementing automatic scaling mechanisms. These factors enable a flexible, robust, and scalable analysis pipeline. It can dynamically adapt to changing workloads and ensure optimal resource utilization.",IEEE conference,no,"['dynamic', 'analysis', 'pipeline', 'real', 'time', 'monitoring', 'scenario', 'social', 'network', 'offer', 'researcher', 'unique', 'opportunity', 'study', 'human', 'communication', 'social', 'phenomenon', 'unprecedented', 'scale', 'however', 'variability', 'amount', 'generated', 'different', 'time', 'pose', 'challenge', 'research', 'area', 'paper', 'present', 'analysis', 'pipeline', 'us', 'twitter', 'efficiently', 'process', 'analyze', 'social', 'medium', 'post', 'real', 'time', 'require', 'resource', 'designed', 'maximum', 'load', 'based', 'three', 'key', 'implementing', 'analysis', 'process', 'independent', 'using', 'communication', 'implementing', 'automatic', 'scaling', 'mechanism', 'factor', 'enable', 'flexible', 'robust', 'scalable', 'analysis', 'pipeline', 'dynamically', 'adapt', 'changing', 'workload', 'ensure', 'optimal', 'resource', 'utilization']"
"CHESS: A Framework for Evaluation of Self-Adaptive Systems Based on Chaos Engineering There is an increasing need to assess the correct behavior of self-adaptive and self-healing systems due to their adoption in critical and highly dynamic environments. However, there is a lack of systematic evaluation methods for self-adaptive and self-healing systems. We proposed CHESS, a novel approach to address this gap by evaluating self-adaptive and self-healing systems through fault injection based on chaos engineering (CE).The artifact presented in this paper provides an extensive overview of the use of CHESS through two microservice-based case studies: a smart office case study and an existing demo application called Yelb. It comes with a managing system service, a self-monitoring service, as well as five fault injection scenarios covering infrastructure faults and functional faults. Each of these components can be easily extended or replaced to adopt the CHESS approach to a new case study, help explore its promises and limitations, and identify directions for future research.",CHESS: A Framework for Evaluation of Self-Adaptive Systems Based on Chaos Engineering,"There is an increasing need to assess the correct behavior of self-adaptive and self-healing systems due to their adoption in critical and highly dynamic environments. However, there is a lack of systematic evaluation methods for self-adaptive and self-healing systems. We proposed CHESS, a novel approach to address this gap by evaluating self-adaptive and self-healing systems through fault injection based on chaos engineering (CE).The artifact presented in this paper provides an extensive overview of the use of CHESS through two microservice-based case studies: a smart office case study and an existing demo application called Yelb. It comes with a managing system service, a self-monitoring service, as well as five fault injection scenarios covering infrastructure faults and functional faults. Each of these components can be easily extended or replaced to adopt the CHESS approach to a new case study, help explore its promises and limitations, and identify directions for future research.",IEEE conference,no,"['chess', 'framework', 'evaluation', 'based', 'chaos', 'engineering', 'increasing', 'need', 'assess', 'correct', 'behavior', 'due', 'adoption', 'critical', 'highly', 'dynamic', 'environment', 'however', 'lack', 'systematic', 'evaluation', 'method', 'proposed', 'chess', 'novel', 'address', 'gap', 'evaluating', 'fault', 'injection', 'based', 'chaos', 'engineering', 'artifact', 'presented', 'paper', 'provides', 'extensive', 'overview', 'use', 'chess', 'two', 'case', 'study', 'smart', 'office', 'case', 'study', 'existing', 'demo', 'called', 'come', 'managing', 'well', 'five', 'fault', 'injection', 'scenario', 'covering', 'infrastructure', 'fault', 'functional', 'fault', 'easily', 'extended', 'replaced', 'adopt', 'chess', 'new', 'case', 'study', 'help', 'explore', 'promise', 'limitation', 'identify', 'direction', 'future', 'research']"
"ViCE Registry: An Image Registry for Virtual Collaborative Environments The paper presents a concept and an implementation for an image registry for virtual collaborative environments (ViCE). This cross-platform and cross-organizational image registry bridges gaps between execution environment platforms and user communities. The presented concept consists of a conceptual architecture and a sophisticated set of metadata fields to describe images as virtual environments. The main challenge is the wide spread definition of an image. The terminology defines execution environments, which consist of runtime technologies (virtual machines, containers, applications) and a management layer (basic management, cloud computing, container clusters, job schedulers). An execution environment runs a deployable implicit or declarative image to build a virtual environment. With this abstraction the image registry can share virtual environment across Cloud computing, HPC, classroom setups, with any of KVM, Docker, Singularity, etc. in use. The open source implementation is written in Go and presented with a scalable microservice architecture, using Couchbase as metadata store and RabbitMQ as communication hub between software components.",ViCE Registry: An Image Registry for Virtual Collaborative Environments,"The paper presents a concept and an implementation for an image registry for virtual collaborative environments (ViCE). This cross-platform and cross-organizational image registry bridges gaps between execution environment platforms and user communities. The presented concept consists of a conceptual architecture and a sophisticated set of metadata fields to describe images as virtual environments. The main challenge is the wide spread definition of an image. The terminology defines execution environments, which consist of runtime technologies (virtual machines, containers, applications) and a management layer (basic management, cloud computing, container clusters, job schedulers). An execution environment runs a deployable implicit or declarative image to build a virtual environment. With this abstraction the image registry can share virtual environment across Cloud computing, HPC, classroom setups, with any of KVM, Docker, Singularity, etc. in use. The open source implementation is written in Go and presented with a scalable microservice architecture, using Couchbase as metadata store and RabbitMQ as communication hub between software components.",IEEE conference,no,"['registry', 'image', 'registry', 'virtual', 'collaborative', 'environment', 'paper', 'present', 'concept', 'implementation', 'image', 'registry', 'virtual', 'collaborative', 'environment', 'image', 'registry', 'bridge', 'gap', 'execution', 'environment', 'platform', 'user', 'community', 'presented', 'concept', 'consists', 'conceptual', 'sophisticated', 'set', 'metadata', 'field', 'describe', 'image', 'virtual', 'environment', 'main', 'challenge', 'wide', 'spread', 'definition', 'image', 'defines', 'execution', 'environment', 'consist', 'runtime', 'technology', 'virtual', 'machine', 'container', 'management', 'layer', 'basic', 'management', 'computing', 'container', 'cluster', 'job', 'scheduler', 'execution', 'environment', 'run', 'deployable', 'declarative', 'image', 'build', 'virtual', 'environment', 'abstraction', 'image', 'registry', 'share', 'virtual', 'environment', 'across', 'computing', 'hpc', 'setup', 'docker', 'etc', 'use', 'open', 'source', 'implementation', 'written', 'go', 'presented', 'scalable', 'using', 'metadata', 'store', 'rabbitmq', 'communication', 'hub']"
"On Black-Box Monitoring Techniques for Multi-Component Services Despite the advantages of microservice and function-oriented architectures, there is an increase in complexity to monitor such highly dynamic systems. In this paper, we analyze two distinct methods to tackle the monitoring problem in a system with reduced instrumentation. Our goal is to understand the feasibility of such approach with one specific driver: simplicity. We aim to determine the extent to which it is possible to characterize the state of two generic tandem processes, using as little information as possible. To answer this question, we resorted to a simulation approach. Using a queue system, we simulated two services, that we could manipulate with distinct operation sets for each module. We used the total response time seen upstream of the system. Having this setup and metric, we applied two distinct methods to analyze the results. First, we used supervised machine learning algorithms to identify where the bottleneck is happening. Secondly, we used an exponential decomposition to identify the occupation in the two components in a more black-box fashion. Results show that both methodologies have their advantages and limitations. The separation of the signal more accurately identifies occupation in low occupied resources, but when a service is totally dominating the overall time, it lacks precision. The machine learning has a more stable error, but needs the training set. This study suggest that a black-box occupation approach with both techniques is possible and very useful.",On Black-Box Monitoring Techniques for Multi-Component Services,"Despite the advantages of microservice and function-oriented architectures, there is an increase in complexity to monitor such highly dynamic systems. In this paper, we analyze two distinct methods to tackle the monitoring problem in a system with reduced instrumentation. Our goal is to understand the feasibility of such approach with one specific driver: simplicity. We aim to determine the extent to which it is possible to characterize the state of two generic tandem processes, using as little information as possible. To answer this question, we resorted to a simulation approach. Using a queue system, we simulated two services, that we could manipulate with distinct operation sets for each module. We used the total response time seen upstream of the system. Having this setup and metric, we applied two distinct methods to analyze the results. First, we used supervised machine learning algorithms to identify where the bottleneck is happening. Secondly, we used an exponential decomposition to identify the occupation in the two components in a more black-box fashion. Results show that both methodologies have their advantages and limitations. The separation of the signal more accurately identifies occupation in low occupied resources, but when a service is totally dominating the overall time, it lacks precision. The machine learning has a more stable error, but needs the training set. This study suggest that a black-box occupation approach with both techniques is possible and very useful.",IEEE conference,no,"['monitoring', 'technique', 'despite', 'advantage', 'increase', 'complexity', 'monitor', 'highly', 'dynamic', 'paper', 'analyze', 'two', 'distinct', 'method', 'tackle', 'monitoring', 'problem', 'reduced', 'goal', 'understand', 'feasibility', 'one', 'specific', 'driver', 'simplicity', 'aim', 'determine', 'extent', 'possible', 'characterize', 'state', 'two', 'generic', 'tandem', 'process', 'using', 'little', 'information', 'possible', 'answer', 'question', 'simulation', 'using', 'queue', 'simulated', 'two', 'could', 'distinct', 'operation', 'set', 'module', 'used', 'total', 'response', 'time', 'seen', 'upstream', 'setup', 'metric', 'applied', 'two', 'distinct', 'method', 'analyze', 'result', 'first', 'used', 'supervised', 'machine', 'learning', 'algorithm', 'identify', 'bottleneck', 'happening', 'secondly', 'used', 'decomposition', 'identify', 'occupation', 'two', 'fashion', 'result', 'show', 'methodology', 'advantage', 'limitation', 'separation', 'signal', 'accurately', 'identifies', 'occupation', 'low', 'resource', 'overall', 'time', 'lack', 'precision', 'machine', 'learning', 'stable', 'error', 'need', 'training', 'set', 'study', 'suggest', 'occupation', 'technique', 'possible', 'useful']"
