text,Document Title,Abstract,source,bool,processed_text
"Deployment and Automatic Registration of REST APIs using Jenkins, Spring Boot and WSO2 API Manager The API Gateway is a fundamental component within a large-scale microservices architecture, as it centralizes all the applications consumed by the different clients in a single access point. This is responsible for managing and administering security as a policy enforcement point, as well as the API lifecycle. The basic function of the API Gateway is to intercept all incoming requests that are sent through the API management system. Managing APIs in large systems requires a lot of effort to maintain the API lifecycle. To address this issue, we created a project that automatically manages the registration and deployment of APIs, using the starter provided by the Spring Boot framework, which is normally used to solve dependency management, WSO2 API Gateway and Jenkins as a tool for automating deployment tasks. The testing and validation process of the API lifecycle management solution scheme was performed in a controlled environment with virtual machines and docker container for the API Gateway.","Deployment and Automatic Registration of REST APIs using Jenkins, Spring Boot and WSO2 API Manager","The API Gateway is a fundamental component within a large-scale microservices architecture, as it centralizes all the applications consumed by the different clients in a single access point. This is responsible for managing and administering security as a policy enforcement point, as well as the API lifecycle. The basic function of the API Gateway is to intercept all incoming requests that are sent through the API management system. Managing APIs in large systems requires a lot of effort to maintain the API lifecycle. To address this issue, we created a project that automatically manages the registration and deployment of APIs, using the starter provided by the Spring Boot framework, which is normally used to solve dependency management, WSO2 API Gateway and Jenkins as a tool for automating deployment tasks. The testing and validation process of the API lifecycle management solution scheme was performed in a controlled environment with virtual machines and docker container for the API Gateway.",IEEE conference,no,"['deployment', 'automatic', 'registration', 'rest', 'apis', 'using', 'jenkins', 'spring', 'boot', 'api', 'manager', 'api', 'gateway', 'fundamental', 'within', 'consumed', 'different', 'client', 'single', 'access', 'point', 'responsible', 'managing', 'security', 'policy', 'enforcement', 'point', 'well', 'api', 'lifecycle', 'basic', 'function', 'api', 'gateway', 'incoming', 'request', 'api', 'management', 'managing', 'apis', 'large', 'requires', 'lot', 'effort', 'maintain', 'api', 'lifecycle', 'address', 'issue', 'created', 'project', 'automatically', 'manages', 'registration', 'deployment', 'apis', 'using', 'provided', 'spring', 'boot', 'framework', 'used', 'solve', 'dependency', 'management', 'api', 'gateway', 'jenkins', 'tool', 'automating', 'deployment', 'task', 'testing', 'validation', 'process', 'api', 'lifecycle', 'management', 'solution', 'scheme', 'performed', 'controlled', 'environment', 'virtual', 'machine', 'docker', 'container', 'api', 'gateway']"
"Web Application Security on Top of Public Cloud The prevalence of Microservices has made it quintessential to build web applications in a Cloud-Native fashion. While building applications in a cloud-native way, almost the entire infrastructure of an organization relies on an arbitrary Cloud Service Provider’s data center as the individual components of the organization’s on-premise infrastructure are morphed into the modern Infrastructure as a Service(IaaS) model in pay-as-you-go strategy. In this scenario, every Cloud Service Provider(CSP) ensures that they are responsible for securing the data at rest. But the data in transit is left to the user’s responsibility. Some prominent Cloud Service Providers offer services to encrypt the data in-transit as well. But under such circumstances, a copy of our enciphering keys are in any way kept under their premises which in turn is undesirable for many individual users and organizations. So, the solution is to do Client Side Encryption(CSE) to ensure the security ourselves. We are proposing a cryptosystem such that it solidifies the integrity of in-transit data by implementing the Homomorphic encryption technique using a modified form of RSA algorithm. (A study on in-flight data security using cloud services is also done.)",Web Application Security on Top of Public Cloud,"The prevalence of Microservices has made it quintessential to build web applications in a Cloud-Native fashion. While building applications in a cloud-native way, almost the entire infrastructure of an organization relies on an arbitrary Cloud Service Provider’s data center as the individual components of the organization’s on-premise infrastructure are morphed into the modern Infrastructure as a Service(IaaS) model in pay-as-you-go strategy. In this scenario, every Cloud Service Provider(CSP) ensures that they are responsible for securing the data at rest. But the data in transit is left to the user’s responsibility. Some prominent Cloud Service Providers offer services to encrypt the data in-transit as well. But under such circumstances, a copy of our enciphering keys are in any way kept under their premises which in turn is undesirable for many individual users and organizations. So, the solution is to do Client Side Encryption(CSE) to ensure the security ourselves. We are proposing a cryptosystem such that it solidifies the integrity of in-transit data by implementing the Homomorphic encryption technique using a modified form of RSA algorithm. (A study on in-flight data security using cloud services is also done.)",IEEE conference,no,"['web', 'security', 'top', 'public', 'made', 'build', 'web', 'fashion', 'building', 'way', 'almost', 'entire', 'infrastructure', 'organization', 'relies', 'provider', 'center', 'individual', 'organization', 'infrastructure', 'modern', 'infrastructure', 'iaa', 'model', 'strategy', 'scenario', 'every', 'provider', 'csp', 'ensures', 'responsible', 'securing', 'rest', 'user', 'responsibility', 'prominent', 'provider', 'offer', 'well', 'circumstance', 'key', 'way', 'kept', 'premise', 'turn', 'many', 'individual', 'user', 'organization', 'solution', 'client', 'side', 'encryption', 'ensure', 'security', 'proposing', 'integrity', 'implementing', 'encryption', 'technique', 'using', 'modified', 'form', 'algorithm', 'study', 'security', 'using', 'also', 'done']"
"The Design Method of Micro-Unit Cryptographic Service Framework In order to adapt to the rapid development of information technology in the digital age, it is necessary to build a general cryptographic service delivery capability to provide security protection for data exchange in various scenarios.Cryptographic services need to be combined with a variety of complex cryptographic technologies to establish a secure foundation. At the same time, the efficiency of implementation must be guaranteed. In order to meet this demand, a micro-unit cryptographic service framework is proposed. Based on microservices, plug-in, service engine and other technologies, a micro-unit crypto service platform supporting functional reconfiguration is designed. The programmable micro-unit crypto component can generate service links according to the quality of service, and provide flexible access methods for crypto service. The crypto function of the client and the server can be divided into fine-granularity units, which can be combined into a more flexible crypto system which can adapt to the rapid change of security requirements and deal with new security threats. Based on this framework, crypto service providers can quickly establish a scalable crypto service system that can adapt to various scenarios, meet different security levels and be easily expanded.",The Design Method of Micro-Unit Cryptographic Service Framework,"In order to adapt to the rapid development of information technology in the digital age, it is necessary to build a general cryptographic service delivery capability to provide security protection for data exchange in various scenarios.Cryptographic services need to be combined with a variety of complex cryptographic technologies to establish a secure foundation. At the same time, the efficiency of implementation must be guaranteed. In order to meet this demand, a micro-unit cryptographic service framework is proposed. Based on microservices, plug-in, service engine and other technologies, a micro-unit crypto service platform supporting functional reconfiguration is designed. The programmable micro-unit crypto component can generate service links according to the quality of service, and provide flexible access methods for crypto service. The crypto function of the client and the server can be divided into fine-granularity units, which can be combined into a more flexible crypto system which can adapt to the rapid change of security requirements and deal with new security threats. Based on this framework, crypto service providers can quickly establish a scalable crypto service system that can adapt to various scenarios, meet different security levels and be easily expanded.",IEEE conference,no,"['design', 'method', 'cryptographic', 'framework', 'order', 'adapt', 'rapid', 'development', 'information', 'technology', 'digital', 'age', 'necessary', 'build', 'general', 'cryptographic', 'delivery', 'capability', 'provide', 'security', 'protection', 'exchange', 'various', 'need', 'combined', 'variety', 'complex', 'cryptographic', 'technology', 'establish', 'secure', 'foundation', 'time', 'efficiency', 'implementation', 'must', 'guaranteed', 'order', 'meet', 'demand', 'cryptographic', 'framework', 'proposed', 'based', 'engine', 'technology', 'crypto', 'platform', 'supporting', 'functional', 'reconfiguration', 'designed', 'programmable', 'crypto', 'generate', 'link', 'according', 'quality', 'provide', 'flexible', 'access', 'method', 'crypto', 'crypto', 'function', 'client', 'server', 'divided', 'unit', 'combined', 'flexible', 'crypto', 'adapt', 'rapid', 'change', 'security', 'requirement', 'deal', 'new', 'security', 'threat', 'based', 'framework', 'crypto', 'provider', 'quickly', 'establish', 'scalable', 'crypto', 'adapt', 'various', 'scenario', 'meet', 'different', 'security', 'level', 'easily']"
"Development of a new server-to-server communication security approach A crucial part of more prominent software architecture is communication among server hosts. Whether communicating with a database, a microservice, or an external service provider, integrity and confidentiality are essential guarantees that such a connection must provide. This paper aims to propose a new approach to secure the transport layer of such communications by creating a crafted protocol for this particular use case and by nullifying the need for extra measures and responsibilities that are now added at the application layer, as the analyzed state-of-the-art solutions disclose. As shown by the positive results of the already developed prototype, the authors believe this new approach can become a crucial and essential component in future server-to-server secure communications, considering how crucial secure data transmission is and will be.",Development of a new server-to-server communication security approach,"A crucial part of more prominent software architecture is communication among server hosts. Whether communicating with a database, a microservice, or an external service provider, integrity and confidentiality are essential guarantees that such a connection must provide. This paper aims to propose a new approach to secure the transport layer of such communications by creating a crafted protocol for this particular use case and by nullifying the need for extra measures and responsibilities that are now added at the application layer, as the analyzed state-of-the-art solutions disclose. As shown by the positive results of the already developed prototype, the authors believe this new approach can become a crucial and essential component in future server-to-server secure communications, considering how crucial secure data transmission is and will be.",IEEE conference,no,"['development', 'new', 'communication', 'security', 'crucial', 'part', 'prominent', 'communication', 'among', 'server', 'host', 'whether', 'communicating', 'database', 'external', 'provider', 'integrity', 'essential', 'guarantee', 'connection', 'must', 'provide', 'paper', 'aim', 'propose', 'new', 'secure', 'transport', 'layer', 'communication', 'creating', 'protocol', 'particular', 'use', 'case', 'need', 'extra', 'measure', 'responsibility', 'added', 'layer', 'analyzed', 'solution', 'shown', 'positive', 'result', 'already', 'developed', 'prototype', 'author', 'believe', 'new', 'become', 'crucial', 'essential', 'future', 'secure', 'communication', 'considering', 'crucial', 'secure', 'transmission']"
"Assessing Security Risks of Software Supply Chains Using Software Bill of Materials The software supply chain is composed of a growing number of components including binaries, libraries, tools, and microservices necessary to meet the requirements of modern software. Products assembled by software vendors are usually comprised of open-source and commercial components. Software supply chain attacks are one of the largest growing categories of cybersecurity threats and the large number of dependencies of a vendor's product makes it possible for a single vulnerability to propagate to many vendor products. Additionally, the software supply chain offers a large attack surface that allows vulnerabilities in upstream transitive dependencies to affect the core software. Software Bill Of Materials (SBOM) is an emerging technology that can be used in tandem with analysis tools to detect and mitigate security vulnerabilities in software supply chains. In this research, we use open-source tools Trivy and Grype to assess the security of 1,151 SBOMs mined from third-party software repositories of various domains and sizes. We explore the distribution of software vulnerabilities across SBOMs and look for the most vulnerable software components. We conclude that this research demonstrates the threat of security via software supply chain vulnerabilities as well as the viability of using SBOMs to help assess security in the software supply chain.",Assessing Security Risks of Software Supply Chains Using Software Bill of Materials,"The software supply chain is composed of a growing number of components including binaries, libraries, tools, and microservices necessary to meet the requirements of modern software. Products assembled by software vendors are usually comprised of open-source and commercial components. Software supply chain attacks are one of the largest growing categories of cybersecurity threats and the large number of dependencies of a vendor's product makes it possible for a single vulnerability to propagate to many vendor products. Additionally, the software supply chain offers a large attack surface that allows vulnerabilities in upstream transitive dependencies to affect the core software. Software Bill Of Materials (SBOM) is an emerging technology that can be used in tandem with analysis tools to detect and mitigate security vulnerabilities in software supply chains. In this research, we use open-source tools Trivy and Grype to assess the security of 1,151 SBOMs mined from third-party software repositories of various domains and sizes. We explore the distribution of software vulnerabilities across SBOMs and look for the most vulnerable software components. We conclude that this research demonstrates the threat of security via software supply chain vulnerabilities as well as the viability of using SBOMs to help assess security in the software supply chain.",IEEE conference,no,"['assessing', 'security', 'risk', 'supply', 'chain', 'using', 'material', 'supply', 'chain', 'composed', 'growing', 'number', 'including', 'binary', 'library', 'tool', 'necessary', 'meet', 'requirement', 'modern', 'product', 'vendor', 'usually', 'comprised', 'commercial', 'supply', 'chain', 'attack', 'one', 'largest', 'growing', 'category', 'threat', 'large', 'number', 'dependency', 'vendor', 'product', 'make', 'possible', 'single', 'vulnerability', 'propagate', 'many', 'vendor', 'product', 'additionally', 'supply', 'chain', 'offer', 'large', 'attack', 'surface', 'allows', 'vulnerability', 'upstream', 'dependency', 'affect', 'core', 'material', 'emerging', 'technology', 'used', 'tandem', 'analysis', 'tool', 'detect', 'mitigate', 'security', 'vulnerability', 'supply', 'chain', 'research', 'use', 'tool', 'assess', 'security', 'sboms', 'repository', 'various', 'domain', 'size', 'explore', 'distribution', 'vulnerability', 'across', 'sboms', 'look', 'vulnerable', 'conclude', 'research', 'demonstrates', 'threat', 'security', 'via', 'supply', 'chain', 'vulnerability', 'well', 'using', 'sboms', 'help', 'assess', 'security', 'supply', 'chain']"
"Data security issues in MaaS-enabling platforms Mobility as a Service takes the concept of XaaS to transportation: a MaaS provider shall merge transport options from different mobility providers, seamlessly handling the whole experience of traveling, from providing information, to travel planning, and payments handling. To effectively support the creation of a market of MaaS providers, we envision the creation of ICT infrastructures based on microservices, a modern and renowned development model that fosters the creation of an ecosystem of reusable components. The flexibility of such platforms is their key advantage, yet it poses many security issues. In this paper, we look at these problems through the lens of our experience on one of such platforms, called SMAll. We classify the most relevant vulnerabilities related to data reliability, integrity, and authenticity, and we investigate directions for their mitigation.",Data security issues in MaaS-enabling platforms,"Mobility as a Service takes the concept of XaaS to transportation: a MaaS provider shall merge transport options from different mobility providers, seamlessly handling the whole experience of traveling, from providing information, to travel planning, and payments handling. To effectively support the creation of a market of MaaS providers, we envision the creation of ICT infrastructures based on microservices, a modern and renowned development model that fosters the creation of an ecosystem of reusable components. The flexibility of such platforms is their key advantage, yet it poses many security issues. In this paper, we look at these problems through the lens of our experience on one of such platforms, called SMAll. We classify the most relevant vulnerabilities related to data reliability, integrity, and authenticity, and we investigate directions for their mitigation.",IEEE conference,no,"['security', 'issue', 'platform', 'mobility', 'take', 'concept', 'xaas', 'transportation', 'provider', 'shall', 'transport', 'option', 'different', 'mobility', 'provider', 'seamlessly', 'handling', 'whole', 'experience', 'providing', 'information', 'planning', 'payment', 'handling', 'effectively', 'support', 'creation', 'market', 'provider', 'creation', 'ict', 'infrastructure', 'based', 'modern', 'development', 'model', 'foster', 'creation', 'ecosystem', 'reusable', 'flexibility', 'platform', 'key', 'advantage', 'yet', 'pose', 'many', 'security', 'issue', 'paper', 'look', 'problem', 'experience', 'one', 'platform', 'called', 'small', 'classify', 'relevant', 'vulnerability', 'related', 'reliability', 'integrity', 'investigate', 'direction', 'mitigation']"
"Moving Target Defense for Cloud-Native Applications The proliferation of cloud-native applications has sparked significant interest across various sectors. As these methodologies gain traction, they introduce a transformative shift within the cloud computing landscape. At the forefront of this shift is the synergy between container technology and microservice architecture, promising to significantly enhance both efficiency and agility across industries. Nonetheless, this transfor-mation also adds complexity and enlarges the system attack surface, introducing additional vulnerabilities susceptible to being exploited by well-informed and resourceful attackers, especially in case of static defense techniques. To address these challenges, we propose a Moving Target Defense (MTD) approach, which proactively intervenes on the lifecycle of cloud-native application components. Such dynamicity serves as deterrent to potential adversaries, making persistence harder, lowering the effectiveness of automated attack tools, and increasing overall complexity and cost. We detail a step-by-step path, ranging from simple to advanced MTD techniques, targeting both stateless and stateful applications within a cloud-native environment. We evaluate these strategies and demonstrate that they effectively mitigate different types of attacks (e.g., Denial of service (DoS), lateral movement, reconnaissance, etc.) with minimal resource overhead and without causing service interruptions during normal system operation.",Moving Target Defense for Cloud-Native Applications,"The proliferation of cloud-native applications has sparked significant interest across various sectors. As these methodologies gain traction, they introduce a transformative shift within the cloud computing landscape. At the forefront of this shift is the synergy between container technology and microservice architecture, promising to significantly enhance both efficiency and agility across industries. Nonetheless, this transfor-mation also adds complexity and enlarges the system attack surface, introducing additional vulnerabilities susceptible to being exploited by well-informed and resourceful attackers, especially in case of static defense techniques. To address these challenges, we propose a Moving Target Defense (MTD) approach, which proactively intervenes on the lifecycle of cloud-native application components. Such dynamicity serves as deterrent to potential adversaries, making persistence harder, lowering the effectiveness of automated attack tools, and increasing overall complexity and cost. We detail a step-by-step path, ranging from simple to advanced MTD techniques, targeting both stateless and stateful applications within a cloud-native environment. We evaluate these strategies and demonstrate that they effectively mitigate different types of attacks (e.g., Denial of service (DoS), lateral movement, reconnaissance, etc.) with minimal resource overhead and without causing service interruptions during normal system operation.",IEEE conference,no,"['moving', 'target', 'defense', 'significant', 'interest', 'across', 'various', 'sector', 'methodology', 'gain', 'introduce', 'shift', 'within', 'computing', 'landscape', 'shift', 'container', 'technology', 'promising', 'significantly', 'enhance', 'efficiency', 'agility', 'across', 'industry', 'nonetheless', 'also', 'add', 'complexity', 'attack', 'surface', 'introducing', 'additional', 'vulnerability', 'attacker', 'especially', 'case', 'static', 'defense', 'technique', 'address', 'challenge', 'propose', 'moving', 'target', 'defense', 'mtd', 'lifecycle', 'dynamicity', 'serf', 'potential', 'making', 'persistence', 'lowering', 'effectiveness', 'automated', 'attack', 'tool', 'increasing', 'overall', 'complexity', 'cost', 'detail', 'path', 'simple', 'advanced', 'mtd', 'technique', 'stateless', 'stateful', 'within', 'environment', 'evaluate', 'strategy', 'demonstrate', 'effectively', 'mitigate', 'different', 'type', 'attack', 'denial', 'movement', 'etc', 'minimal', 'resource', 'overhead', 'without', 'causing', 'normal', 'operation']"
"Docker container security via heuristics-based multilateral security-conceptual and pragmatic study In this paper we attempt to provide unified security and privacy multilateral security architecture for cloud services stack, using key latest technology via LxC in general and Docker containers in specific. Docker is one of the first to use LxC at such a large scale, but LxC is not a very new concept, it is around for quite some time. Docker container service is a key Platform as a Service (PaaS) based engine. Unified layered cloud computing multilateral security implementation addresses the potential risks associated with cloud computing environment. It also specifies when, at what time, where, and how to apply security controls. Unified Design includes the structured connection between the components of cloud ecosystem for basket and bucket of unified cloud-based hybrid services using micro service oriented venture architectural services realized in terms of PAAS using Docker container as a service. We surveyed various industry/academic professionals and based on our experience we tried to understand the challenges they faced while using the cloud system. We tried to understand the security challenges, incidents, story pieces, accidents, experience they faced while designing, implementing and using the cloud services/resources virtually via online. This work helps to assess the security design and architecture quality using multilateral security framework for Docker container. We try to present the architecture using OSI/TCP/IP stack model with reference to Cloud service stack model and deployment stack model and try to propose the balanced multilateral security prototype with reference to Docker Container security architecture.",Docker container security via heuristics-based multilateral security-conceptual and pragmatic study,"In this paper we attempt to provide unified security and privacy multilateral security architecture for cloud services stack, using key latest technology via LxC in general and Docker containers in specific. Docker is one of the first to use LxC at such a large scale, but LxC is not a very new concept, it is around for quite some time. Docker container service is a key Platform as a Service (PaaS) based engine. Unified layered cloud computing multilateral security implementation addresses the potential risks associated with cloud computing environment. It also specifies when, at what time, where, and how to apply security controls. Unified Design includes the structured connection between the components of cloud ecosystem for basket and bucket of unified cloud-based hybrid services using micro service oriented venture architectural services realized in terms of PAAS using Docker container as a service. We surveyed various industry/academic professionals and based on our experience we tried to understand the challenges they faced while using the cloud system. We tried to understand the security challenges, incidents, story pieces, accidents, experience they faced while designing, implementing and using the cloud services/resources virtually via online. This work helps to assess the security design and architecture quality using multilateral security framework for Docker container. We try to present the architecture using OSI/TCP/IP stack model with reference to Cloud service stack model and deployment stack model and try to propose the balanced multilateral security prototype with reference to Docker Container security architecture.",IEEE conference,no,"['docker', 'container', 'security', 'via', 'multilateral', 'pragmatic', 'study', 'paper', 'attempt', 'provide', 'unified', 'security', 'privacy', 'multilateral', 'security', 'stack', 'using', 'key', 'latest', 'technology', 'via', 'lxc', 'general', 'docker', 'container', 'specific', 'docker', 'one', 'first', 'use', 'lxc', 'large', 'scale', 'lxc', 'new', 'concept', 'around', 'quite', 'time', 'docker', 'container', 'key', 'platform', 'paas', 'based', 'engine', 'unified', 'layered', 'computing', 'multilateral', 'security', 'implementation', 'address', 'potential', 'risk', 'associated', 'computing', 'environment', 'also', 'time', 'apply', 'security', 'control', 'unified', 'design', 'includes', 'structured', 'connection', 'ecosystem', 'unified', 'hybrid', 'using', 'micro', 'oriented', 'architectural', 'realized', 'term', 'paas', 'using', 'docker', 'container', 'various', 'professional', 'based', 'experience', 'tried', 'understand', 'challenge', 'faced', 'using', 'tried', 'understand', 'security', 'challenge', 'incident', 'piece', 'experience', 'faced', 'designing', 'implementing', 'using', 'via', 'online', 'work', 'help', 'assess', 'security', 'design', 'quality', 'using', 'multilateral', 'security', 'framework', 'docker', 'container', 'present', 'using', 'stack', 'model', 'reference', 'stack', 'model', 'deployment', 'stack', 'model', 'propose', 'balanced', 'multilateral', 'security', 'prototype', 'reference', 'docker', 'container', 'security']"
"Easily Designing and Deploying AI enabled Network and Telecom services Currently, there do not exist any open-source systems that offer streamlined and easy development and productionalization of AI/ML enabled Intelligent Network and Telecom services. This is a big problem the Network operators/Service providers face today even though Network Function Virtualization (NFV) and Software Defined Networking (SDN) have become ubiquitous and the Next Generation networks aim to be more softwarized and AI-driven. This paper aims to show how to quickly and easily design Network, Telecom and Network Security services and deploy them into a containerized cloud environment. This paper also shows how to make the Network/Telecom services AI/ML enabled and deploy them in the same way into the containerized cloud environment. We will show using ONAP (an open-source whitebox Network Operating System and management platform) and Acumos (open-source AI platform for creation, sharing and management of AI models and solutions), and specifically using their DCAEMOD and Acumos Adapter components, that this is very easy to do. To serve as an example, we will create a Network service to analyze and classify malicious network traffic. Using the same framework and tools, we will deploy the created service as a set of communicating, containerized microservices into a Network Operating system and Management platform like ONAP which is cloud-agnostic and can be run on any cloud. The same created service can also be deployed directly into any other OSS or on any other cloud platform.",Easily Designing and Deploying AI enabled Network and Telecom services,"Currently, there do not exist any open-source systems that offer streamlined and easy development and productionalization of AI/ML enabled Intelligent Network and Telecom services. This is a big problem the Network operators/Service providers face today even though Network Function Virtualization (NFV) and Software Defined Networking (SDN) have become ubiquitous and the Next Generation networks aim to be more softwarized and AI-driven. This paper aims to show how to quickly and easily design Network, Telecom and Network Security services and deploy them into a containerized cloud environment. This paper also shows how to make the Network/Telecom services AI/ML enabled and deploy them in the same way into the containerized cloud environment. We will show using ONAP (an open-source whitebox Network Operating System and management platform) and Acumos (open-source AI platform for creation, sharing and management of AI models and solutions), and specifically using their DCAEMOD and Acumos Adapter components, that this is very easy to do. To serve as an example, we will create a Network service to analyze and classify malicious network traffic. Using the same framework and tools, we will deploy the created service as a set of communicating, containerized microservices into a Network Operating system and Management platform like ONAP which is cloud-agnostic and can be run on any cloud. The same created service can also be deployed directly into any other OSS or on any other cloud platform.",IEEE conference,no,"['easily', 'designing', 'deploying', 'ai', 'enabled', 'network', 'telecom', 'currently', 'exist', 'offer', 'streamlined', 'easy', 'development', 'enabled', 'intelligent', 'network', 'telecom', 'big', 'problem', 'network', 'provider', 'face', 'today', 'even', 'though', 'network', 'function', 'virtualization', 'nfv', 'defined', 'networking', 'sdn', 'become', 'ubiquitous', 'next', 'generation', 'network', 'aim', 'paper', 'aim', 'show', 'quickly', 'easily', 'design', 'network', 'telecom', 'network', 'security', 'deploy', 'containerized', 'environment', 'paper', 'also', 'show', 'make', 'enabled', 'deploy', 'way', 'containerized', 'environment', 'show', 'using', 'network', 'operating', 'management', 'platform', 'acumos', 'ai', 'platform', 'creation', 'sharing', 'management', 'ai', 'model', 'solution', 'specifically', 'using', 'acumos', 'adapter', 'easy', 'serve', 'example', 'create', 'network', 'analyze', 'classify', 'network', 'traffic', 'using', 'framework', 'tool', 'deploy', 'created', 'set', 'communicating', 'containerized', 'network', 'operating', 'management', 'platform', 'like', 'run', 'created', 'also', 'deployed', 'directly', 'os', 'platform']"
"Supporting Confidential Workloads in SPIRE The migration of traditional deployment to clouds has driven the need for a more robust security model, the Zero-Trust model. The application of zero-trust principles addresses known security issues such as lateral movement attacks but adds extra identity management complexity. In addition, to cover a broader range of attacks, one must think of strategies to protect data, code, and credentials in such applications. Confidential computing aims to fulfill this goal. Nevertheless, confidential computing is even more complex to implement than Zero-Trust. In this work, we combine the Zero-Trust model with confidential computing by leveraging the SPIFFE standard through its reference implementation (SPIRE), and Intel SGX through the SCONE framework, to seamlessly supply software identities to confidential microservices. Furthermore, we also protected the whole identity-provisioning stack with Intel SGX and assessed the performance overhead. We believe this combination not only improves the security of SPIFFE deployments but also leverages SPIFFE to facilitate the integration between confidential computing components and native applications.",Supporting Confidential Workloads in SPIRE,"The migration of traditional deployment to clouds has driven the need for a more robust security model, the Zero-Trust model. The application of zero-trust principles addresses known security issues such as lateral movement attacks but adds extra identity management complexity. In addition, to cover a broader range of attacks, one must think of strategies to protect data, code, and credentials in such applications. Confidential computing aims to fulfill this goal. Nevertheless, confidential computing is even more complex to implement than Zero-Trust. In this work, we combine the Zero-Trust model with confidential computing by leveraging the SPIFFE standard through its reference implementation (SPIRE), and Intel SGX through the SCONE framework, to seamlessly supply software identities to confidential microservices. Furthermore, we also protected the whole identity-provisioning stack with Intel SGX and assessed the performance overhead. We believe this combination not only improves the security of SPIFFE deployments but also leverages SPIFFE to facilitate the integration between confidential computing components and native applications.",IEEE conference,no,"['supporting', 'confidential', 'workload', 'migration', 'traditional', 'deployment', 'driven', 'need', 'robust', 'security', 'model', 'model', 'principle', 'address', 'known', 'security', 'issue', 'movement', 'attack', 'add', 'extra', 'identity', 'management', 'complexity', 'addition', 'cover', 'broader', 'range', 'attack', 'one', 'must', 'strategy', 'protect', 'code', 'confidential', 'computing', 'aim', 'fulfill', 'goal', 'nevertheless', 'confidential', 'computing', 'even', 'complex', 'implement', 'work', 'combine', 'model', 'confidential', 'computing', 'leveraging', 'spiffe', 'standard', 'reference', 'implementation', 'intel', 'framework', 'seamlessly', 'supply', 'identity', 'confidential', 'furthermore', 'also', 'whole', 'stack', 'intel', 'assessed', 'performance', 'overhead', 'believe', 'combination', 'improves', 'security', 'spiffe', 'deployment', 'also', 'leverage', 'spiffe', 'facilitate', 'integration', 'confidential', 'computing', 'native']"
"SOA Approach - Identity and Access Management for the Risk Management Platform The Risk Management system should help customs to more easily and effectively detect irregularities in import, export or transit of goods. Customs administrations today are required to provide extensive facilitation while maintaining control over the international movement of goods, means of transport and persons. The level of risk is determined in the context of the priorities of the Customs administrations e.g. whether the priority is collection of duties and taxes or checking prohibitions and restrictions or any other specific area that has been identified. The aim of the proposed platform in this paper is to achieve a high-quality, multi-layered approach to risk management that is effective and efficient, i.e. the platform is built on decoupled microservices, the different components are working together and an interruption in one segment does not have major effect on the overall system. The main motivation behind this case study is the hands-on experience we have and the close proximity to the project, i.e. information exchange and team discussions as the main available resources.",SOA Approach - Identity and Access Management for the Risk Management Platform,"The Risk Management system should help customs to more easily and effectively detect irregularities in import, export or transit of goods. Customs administrations today are required to provide extensive facilitation while maintaining control over the international movement of goods, means of transport and persons. The level of risk is determined in the context of the priorities of the Customs administrations e.g. whether the priority is collection of duties and taxes or checking prohibitions and restrictions or any other specific area that has been identified. The aim of the proposed platform in this paper is to achieve a high-quality, multi-layered approach to risk management that is effective and efficient, i.e. the platform is built on decoupled microservices, the different components are working together and an interruption in one segment does not have major effect on the overall system. The main motivation behind this case study is the hands-on experience we have and the close proximity to the project, i.e. information exchange and team discussions as the main available resources.",IEEE conference,no,"['soa', 'identity', 'access', 'management', 'risk', 'management', 'platform', 'risk', 'management', 'help', 'custom', 'easily', 'effectively', 'detect', 'good', 'custom', 'administration', 'today', 'required', 'provide', 'extensive', 'maintaining', 'control', 'international', 'movement', 'good', 'mean', 'transport', 'person', 'level', 'risk', 'context', 'priority', 'custom', 'administration', 'whether', 'priority', 'collection', 'checking', 'restriction', 'specific', 'area', 'identified', 'aim', 'proposed', 'platform', 'paper', 'achieve', 'risk', 'management', 'effective', 'efficient', 'platform', 'built', 'decoupled', 'different', 'working', 'together', 'one', 'segment', 'major', 'effect', 'overall', 'main', 'motivation', 'behind', 'case', 'study', 'experience', 'close', 'proximity', 'project', 'information', 'exchange', 'team', 'discussion', 'main', 'available', 'resource']"
