text,Document Title,Abstract,source,bool,processed_text
"Evaluating Frameworks Assemblies In Microservices-based Systems Using Imperfect Information Microservices is an architectural style that promotes the facility to build and maintain systems by breaking down its business capabilities into smaller and distributed services. Often, practitioners commonly use frameworks to provide generic functionalities to address recurring quality attribute concerns on microservices-based systems. Nevertheless, in practical settings, frameworks information is incomplete, imprecise, and changing as well as requirements. More realistically deployable approaches combine the exploration of candidate architectures with their evaluation regarding requirements satisfaction and the fuzziness and incompleteness available frameworks information. This article outlines a novel technique, called μAzimut, whose purpose is to generate, evaluate, and compare frameworks assemblies using potentially incomplete, imprecise, and changing descriptions of non-functional requirements and frameworks. The frameworks assemblies evaluation is based on a support score which allows modeling imperfect architectural knowledge. The technique is evaluated in an industrial case study. The results point out that μAzimut generates solutions that are close to those solutions that an architect selects for designing microservices architectures.",Evaluating Frameworks Assemblies In Microservices-based Systems Using Imperfect Information,"Microservices is an architectural style that promotes the facility to build and maintain systems by breaking down its business capabilities into smaller and distributed services. Often, practitioners commonly use frameworks to provide generic functionalities to address recurring quality attribute concerns on microservices-based systems. Nevertheless, in practical settings, frameworks information is incomplete, imprecise, and changing as well as requirements. More realistically deployable approaches combine the exploration of candidate architectures with their evaluation regarding requirements satisfaction and the fuzziness and incompleteness available frameworks information. This article outlines a novel technique, called μAzimut, whose purpose is to generate, evaluate, and compare frameworks assemblies using potentially incomplete, imprecise, and changing descriptions of non-functional requirements and frameworks. The frameworks assemblies evaluation is based on a support score which allows modeling imperfect architectural knowledge. The technique is evaluated in an industrial case study. The results point out that μAzimut generates solutions that are close to those solutions that an architect selects for designing microservices architectures.",IEEE conference,no,"['evaluating', 'framework', 'assembly', 'using', 'information', 'architectural', 'style', 'promotes', 'facility', 'build', 'maintain', 'breaking', 'business', 'capability', 'smaller', 'distributed', 'often', 'practitioner', 'commonly', 'use', 'framework', 'provide', 'generic', 'functionality', 'address', 'recurring', 'quality', 'attribute', 'concern', 'nevertheless', 'practical', 'setting', 'framework', 'information', 'changing', 'well', 'requirement', 'deployable', 'combine', 'exploration', 'candidate', 'evaluation', 'regarding', 'requirement', 'available', 'framework', 'information', 'article', 'outline', 'novel', 'technique', 'called', 'whose', 'purpose', 'generate', 'evaluate', 'compare', 'framework', 'assembly', 'using', 'potentially', 'changing', 'description', 'requirement', 'framework', 'framework', 'assembly', 'evaluation', 'based', 'support', 'score', 'allows', 'modeling', 'architectural', 'knowledge', 'technique', 'evaluated', 'industrial', 'case', 'study', 'result', 'point', 'generates', 'solution', 'close', 'solution', 'architect', 'selects', 'designing']"
"A Microservice Architecture for Online Mobile App Optimization A large number of techniques for analyzing and optimizing mobile apps have emerged in the past decade. However, those techniques' components are notoriously difficult to extract and reuse outside their original tools. This paper introduces MAOMAO, a microservice-based reference architecture for reusing and integrating such components. MAOMAO's twin goals are (1) adoption of available app optimization techniques in practice and (2) improved construction and evaluation of new techniques. The paper uses several existing app optimization techniques to illustrate both the motivation behind MAOMAO and its potential to fundamentally alter the landscape in this area.",A Microservice Architecture for Online Mobile App Optimization,"A large number of techniques for analyzing and optimizing mobile apps have emerged in the past decade. However, those techniques' components are notoriously difficult to extract and reuse outside their original tools. This paper introduces MAOMAO, a microservice-based reference architecture for reusing and integrating such components. MAOMAO's twin goals are (1) adoption of available app optimization techniques in practice and (2) improved construction and evaluation of new techniques. The paper uses several existing app optimization techniques to illustrate both the motivation behind MAOMAO and its potential to fundamentally alter the landscape in this area.",IEEE conference,no,"['online', 'mobile', 'app', 'optimization', 'large', 'number', 'technique', 'analyzing', 'optimizing', 'mobile', 'apps', 'emerged', 'past', 'decade', 'however', 'technique', 'difficult', 'extract', 'reuse', 'outside', 'original', 'tool', 'paper', 'introduces', 'maomao', 'reference', 'reusing', 'integrating', 'maomao', 'twin', 'goal', 'adoption', 'available', 'app', 'optimization', 'technique', 'practice', 'improved', 'construction', 'evaluation', 'new', 'technique', 'paper', 'us', 'several', 'existing', 'app', 'optimization', 'technique', 'illustrate', 'motivation', 'behind', 'maomao', 'potential', 'landscape', 'area']"
"Event Model Algorithm with Microservice Architecture Implementation The Event-driven architectures (EDA) are gaining popularity for a reason. Scalability in building isolated microservices is a paradigm that many businesses are constantly striving for, and event-driven architecture is built with that in mind. With innovative tools such as Kafka and RabbitMQ, event-driven architectures are becoming more flexible, versatile, and robust to satisfy a wide range of business needs. However, powerful tool also comes at a price: a high learning curve and rather complicated initial setup. However, once such a structure is in place, the benefits are clear as data is transmitted with lower latency and higher throughput. So why not use an event-driven architecture? In the work, an algorithm for transition to the use of EDA is proposed for a successful transition to such an architecture.",Event Model Algorithm with Microservice Architecture Implementation,"The Event-driven architectures (EDA) are gaining popularity for a reason. Scalability in building isolated microservices is a paradigm that many businesses are constantly striving for, and event-driven architecture is built with that in mind. With innovative tools such as Kafka and RabbitMQ, event-driven architectures are becoming more flexible, versatile, and robust to satisfy a wide range of business needs. However, powerful tool also comes at a price: a high learning curve and rather complicated initial setup. However, once such a structure is in place, the benefits are clear as data is transmitted with lower latency and higher throughput. So why not use an event-driven architecture? In the work, an algorithm for transition to the use of EDA is proposed for a successful transition to such an architecture.",IEEE conference,no,"['event', 'model', 'algorithm', 'implementation', 'eda', 'gaining', 'popularity', 'reason', 'scalability', 'building', 'isolated', 'paradigm', 'many', 'business', 'constantly', 'built', 'mind', 'innovative', 'tool', 'kafka', 'rabbitmq', 'becoming', 'flexible', 'versatile', 'robust', 'satisfy', 'wide', 'range', 'business', 'need', 'however', 'powerful', 'tool', 'also', 'come', 'price', 'high', 'learning', 'rather', 'complicated', 'initial', 'setup', 'however', 'structure', 'place', 'benefit', 'clear', 'lower', 'latency', 'higher', 'throughput', 'use', 'work', 'algorithm', 'transition', 'use', 'eda', 'proposed', 'successful', 'transition']"
"A Comparative Analysis of Communication Efficiency: REST vs. gRPC in Microservice- Based Ecosystems This study investigates the practical aspects of evaluating the efficiency and performance of Representational State Transfer (REST) and gRPC communication protocols in microservice-based systems. Microservices revolutionize software architecture by enabling scalable applications through independently deployable services. However, effective communication between these services is crucial for maintaining system responsiveness and reliability. The paper takes a hands-on approach, drawing insights from real-world implementations and experiments. It offers a pragmatic overview of microservices architecture, highlighting the pivotal role of communication protocols in facilitating seamless interactions among distributed components. Furthermore, the study delves into the technical intricacies of REST and gRPC, exploring aspects such as message formats, serialization mechanisms, and transport protocols. Through empirical analysis, the paper evaluates the latency performance of REST and gRPC across various communication tasks under different workloads and network conditions. These insights provide practical guidance for developers and architects in selecting the most suitable communication protocol based on specific project requirements and performance constraints, ultimately enhancing microservice communication efficiency and reliability.",A Comparative Analysis of Communication Efficiency: REST vs. gRPC in Microservice- Based Ecosystems,"This study investigates the practical aspects of evaluating the efficiency and performance of Representational State Transfer (REST) and gRPC communication protocols in microservice-based systems. Microservices revolutionize software architecture by enabling scalable applications through independently deployable services. However, effective communication between these services is crucial for maintaining system responsiveness and reliability. The paper takes a hands-on approach, drawing insights from real-world implementations and experiments. It offers a pragmatic overview of microservices architecture, highlighting the pivotal role of communication protocols in facilitating seamless interactions among distributed components. Furthermore, the study delves into the technical intricacies of REST and gRPC, exploring aspects such as message formats, serialization mechanisms, and transport protocols. Through empirical analysis, the paper evaluates the latency performance of REST and gRPC across various communication tasks under different workloads and network conditions. These insights provide practical guidance for developers and architects in selecting the most suitable communication protocol based on specific project requirements and performance constraints, ultimately enhancing microservice communication efficiency and reliability.",IEEE conference,no,"['comparative', 'analysis', 'communication', 'efficiency', 'rest', 'grpc', 'based', 'ecosystem', 'study', 'investigates', 'practical', 'aspect', 'evaluating', 'efficiency', 'performance', 'state', 'transfer', 'rest', 'grpc', 'communication', 'protocol', 'enabling', 'scalable', 'independently', 'deployable', 'however', 'effective', 'communication', 'crucial', 'maintaining', 'reliability', 'paper', 'take', 'insight', 'implementation', 'experiment', 'offer', 'pragmatic', 'overview', 'highlighting', 'pivotal', 'role', 'communication', 'protocol', 'facilitating', 'seamless', 'interaction', 'among', 'distributed', 'furthermore', 'study', 'delf', 'technical', 'intricacy', 'rest', 'grpc', 'exploring', 'aspect', 'message', 'format', 'serialization', 'mechanism', 'transport', 'protocol', 'empirical', 'analysis', 'paper', 'latency', 'performance', 'rest', 'grpc', 'across', 'various', 'communication', 'task', 'different', 'workload', 'network', 'condition', 'insight', 'provide', 'practical', 'guidance', 'developer', 'architect', 'selecting', 'suitable', 'communication', 'protocol', 'based', 'specific', 'project', 'requirement', 'performance', 'constraint', 'enhancing', 'communication', 'efficiency', 'reliability']"
"Case for Microservices Orchestration Using Workflow Engines Microservices have become the de-facto software architecture for cloud-native applications. A contentious architectural decision in microservices is to compose them using choreography or orchestration. In choreography, every service works independently, whereas, in orchestration, there is a controller that coordinates service interactions. This paper makes a case for orchestration. The promise of microservices is that each microservice can be independently developed, deployed, tested, upgraded, and scaled. This makes them suitable for systems running on cloud infrastructures. However, microservice-based systems become complicated due to the complex interactions of various services, concurrent events, failing components, developers’ lack of global view, and configurations of the environment. This makes maintaining and debugging such systems very challenging. We hypothesize that orchestrated services are easier to debug and to test this we ported the largest publicly available microservices’ benchmark TrainTicket [24], which is implemented using choreography, to a fault-oblivious stateful workflow framework Temporal [19]. We report our experience in porting the code from traditional choreographed microservice architecture to one orchestrated by Temporal and present our initial findings of time to debug the 22 bugs present in the benchmark. Our findings suggest that an effort towards making a transition to orchestrated approach is worthwhile, making the ported code easier to debug.",Case for Microservices Orchestration Using Workflow Engines,"Microservices have become the de-facto software architecture for cloud-native applications. A contentious architectural decision in microservices is to compose them using choreography or orchestration. In choreography, every service works independently, whereas, in orchestration, there is a controller that coordinates service interactions. This paper makes a case for orchestration. The promise of microservices is that each microservice can be independently developed, deployed, tested, upgraded, and scaled. This makes them suitable for systems running on cloud infrastructures. However, microservice-based systems become complicated due to the complex interactions of various services, concurrent events, failing components, developers’ lack of global view, and configurations of the environment. This makes maintaining and debugging such systems very challenging. We hypothesize that orchestrated services are easier to debug and to test this we ported the largest publicly available microservices’ benchmark TrainTicket [24], which is implemented using choreography, to a fault-oblivious stateful workflow framework Temporal [19]. We report our experience in porting the code from traditional choreographed microservice architecture to one orchestrated by Temporal and present our initial findings of time to debug the 22 bugs present in the benchmark. Our findings suggest that an effort towards making a transition to orchestrated approach is worthwhile, making the ported code easier to debug.",IEEE conference,no,"['case', 'orchestration', 'using', 'workflow', 'engine', 'become', 'architectural', 'decision', 'compose', 'using', 'choreography', 'orchestration', 'choreography', 'every', 'work', 'independently', 'whereas', 'orchestration', 'controller', 'coordinate', 'interaction', 'paper', 'make', 'case', 'orchestration', 'promise', 'independently', 'developed', 'deployed', 'tested', 'upgraded', 'scaled', 'make', 'suitable', 'running', 'infrastructure', 'however', 'become', 'complicated', 'due', 'complex', 'interaction', 'various', 'concurrent', 'event', 'developer', 'lack', 'global', 'view', 'configuration', 'environment', 'make', 'maintaining', 'debugging', 'challenging', 'orchestrated', 'easier', 'debug', 'test', 'largest', 'publicly', 'available', 'benchmark', 'implemented', 'using', 'choreography', 'stateful', 'workflow', 'framework', 'temporal', 'report', 'experience', 'code', 'traditional', 'one', 'orchestrated', 'temporal', 'present', 'initial', 'finding', 'time', 'debug', 'bug', 'present', 'benchmark', 'finding', 'suggest', 'effort', 'towards', 'making', 'transition', 'orchestrated', 'making', 'code', 'easier', 'debug']"
"Object-Aware Identification of Microservices Microservices is an architectural style inspired by service-oriented computing that structures an application as a collection of cohesive and loosely coupled components, which implement business capabilities. One of today's problems in designing microservice architectures is to decompose a system into cohesive, loosely coupled, and fine-grained microservices. Identification of microservices is usually performed intuitively, based on the experience of the system designers, however, if the functionalities of a system are highly interconnected, it is a challenging task to decompose the system into appropriate microservices. To tackle this challenge, we present a microservice identification method that decomposes a system using clustering technique. To this end, we model a system as a set of business processes and take two aspects of structural dependency and data object dependency of functionalities into account. Furthermore, we conduct a study to evaluate the effect of process characteristics on the accuracy of identification approaches.",Object-Aware Identification of Microservices,"Microservices is an architectural style inspired by service-oriented computing that structures an application as a collection of cohesive and loosely coupled components, which implement business capabilities. One of today's problems in designing microservice architectures is to decompose a system into cohesive, loosely coupled, and fine-grained microservices. Identification of microservices is usually performed intuitively, based on the experience of the system designers, however, if the functionalities of a system are highly interconnected, it is a challenging task to decompose the system into appropriate microservices. To tackle this challenge, we present a microservice identification method that decomposes a system using clustering technique. To this end, we model a system as a set of business processes and take two aspects of structural dependency and data object dependency of functionalities into account. Furthermore, we conduct a study to evaluate the effect of process characteristics on the accuracy of identification approaches.",IEEE conference,no,"['identification', 'architectural', 'style', 'inspired', 'computing', 'structure', 'collection', 'cohesive', 'loosely', 'coupled', 'implement', 'business', 'capability', 'one', 'today', 'problem', 'designing', 'decompose', 'cohesive', 'loosely', 'coupled', 'identification', 'usually', 'performed', 'based', 'experience', 'designer', 'however', 'functionality', 'highly', 'interconnected', 'challenging', 'task', 'decompose', 'appropriate', 'tackle', 'challenge', 'present', 'identification', 'method', 'decomposes', 'using', 'clustering', 'technique', 'end', 'model', 'set', 'business', 'process', 'take', 'two', 'aspect', 'structural', 'dependency', 'object', 'dependency', 'functionality', 'account', 'furthermore', 'conduct', 'study', 'evaluate', 'effect', 'process', 'characteristic', 'accuracy', 'identification']"
"Evaluating Cloud Microservices with DIRECTOR Software ecosystems are now emerging in the cloud, allowing actors to contribute, but also commercialize their own solutions, by reusing software assets provided through the platforms - popularly in the shape of microservices. With so many alternatives, an open challenge for software architects is to find the most adequate asset given a set of requirements and priorities. In this context, we propose DIRECTOR: A cloud microservice selection framework based on technical, social and semantical perspectives, i.e., objective analysis, reputation and artificial intelligence, respectively. Results indicate that it can support software acquisition via discovery, evaluation and comparison of microservices, being able to recommend the fittest among hundreds of candidates in multiple cloud platforms.",Evaluating Cloud Microservices with DIRECTOR,"Software ecosystems are now emerging in the cloud, allowing actors to contribute, but also commercialize their own solutions, by reusing software assets provided through the platforms - popularly in the shape of microservices. With so many alternatives, an open challenge for software architects is to find the most adequate asset given a set of requirements and priorities. In this context, we propose DIRECTOR: A cloud microservice selection framework based on technical, social and semantical perspectives, i.e., objective analysis, reputation and artificial intelligence, respectively. Results indicate that it can support software acquisition via discovery, evaluation and comparison of microservices, being able to recommend the fittest among hundreds of candidates in multiple cloud platforms.",IEEE conference,no,"['evaluating', 'director', 'ecosystem', 'emerging', 'allowing', 'contribute', 'also', 'solution', 'reusing', 'asset', 'provided', 'platform', 'shape', 'many', 'alternative', 'open', 'challenge', 'architect', 'find', 'adequate', 'asset', 'given', 'set', 'requirement', 'priority', 'context', 'propose', 'director', 'selection', 'framework', 'based', 'technical', 'social', 'perspective', 'objective', 'analysis', 'artificial', 'intelligence', 'respectively', 'result', 'indicate', 'support', 'acquisition', 'via', 'discovery', 'evaluation', 'comparison', 'able', 'recommend', 'among', 'hundred', 'candidate', 'multiple', 'platform']"
"Key Lessons from Microservices for Data Mesh Adoption Data Mesh constitutes an architectural blueprint tailored to facilitate the execution of enterprise data platforms within expansive and intricate organizations. Its design aims to propel the broad adoption of analytics beyond a single platform and solitary implementation team. This research delves into the convergence of Microservices and Data Mesh structures, pinpointing vital learnings from Microservices that can inform and ease the transition to Data Mesh architecture. Several critical components like Domain-Driven Design, data consistency, team autonomy, technology selection, and scalability are included in this investigation, each with significant implications for the successful implementation of a Data Mesh.",Key Lessons from Microservices for Data Mesh Adoption,"Data Mesh constitutes an architectural blueprint tailored to facilitate the execution of enterprise data platforms within expansive and intricate organizations. Its design aims to propel the broad adoption of analytics beyond a single platform and solitary implementation team. This research delves into the convergence of Microservices and Data Mesh structures, pinpointing vital learnings from Microservices that can inform and ease the transition to Data Mesh architecture. Several critical components like Domain-Driven Design, data consistency, team autonomy, technology selection, and scalability are included in this investigation, each with significant implications for the successful implementation of a Data Mesh.",IEEE conference,no,"['key', 'lesson', 'mesh', 'adoption', 'mesh', 'architectural', 'blueprint', 'tailored', 'facilitate', 'execution', 'enterprise', 'platform', 'within', 'intricate', 'organization', 'design', 'aim', 'broad', 'adoption', 'analytics', 'beyond', 'single', 'platform', 'implementation', 'team', 'research', 'delf', 'mesh', 'structure', 'pinpointing', 'vital', 'learning', 'inform', 'ease', 'transition', 'mesh', 'several', 'critical', 'like', 'design', 'consistency', 'team', 'autonomy', 'technology', 'selection', 'scalability', 'included', 'investigation', 'significant', 'implication', 'successful', 'implementation', 'mesh']"
"An Exploratory Case Study: Using Petri Nets for Modelling Microservice-based Systems The rapid evolution of cloud technology has led to the development of highly responsive and flexible applications. Microservice-based Architecture (MSbA) is a popular approach for creating cloud-compatible applications. However, MSbA presents challenges in system verification and analysis. This paper explores using Petri nets for modelling microservice-based systems. The proposed method utilises abstraction and composition techniques to model complex systems using 1-safe Petri nets. A case study on Banking as a Service (BaaS) demonstrates the suitability of Petri nets for modelling, analysis and verification of microservice-based systems.",An Exploratory Case Study: Using Petri Nets for Modelling Microservice-based Systems,"The rapid evolution of cloud technology has led to the development of highly responsive and flexible applications. Microservice-based Architecture (MSbA) is a popular approach for creating cloud-compatible applications. However, MSbA presents challenges in system verification and analysis. This paper explores using Petri nets for modelling microservice-based systems. The proposed method utilises abstraction and composition techniques to model complex systems using 1-safe Petri nets. A case study on Banking as a Service (BaaS) demonstrates the suitability of Petri nets for modelling, analysis and verification of microservice-based systems.",IEEE conference,no,"['exploratory', 'case', 'study', 'using', 'petri', 'net', 'modelling', 'rapid', 'evolution', 'technology', 'led', 'development', 'highly', 'responsive', 'flexible', 'popular', 'creating', 'however', 'present', 'challenge', 'verification', 'analysis', 'paper', 'explores', 'using', 'petri', 'net', 'modelling', 'proposed', 'method', 'abstraction', 'composition', 'technique', 'model', 'complex', 'using', 'petri', 'net', 'case', 'study', 'banking', 'demonstrates', 'petri', 'net', 'modelling', 'analysis', 'verification']"
"A Digital Enterprise Architecture based on Cloud-Based Services and Digital Signatures Digital Enterprise (DE) is defined as an organization that uses digital technologies in its operations to gain a competitive advantage. Starting from reshaping infrastructure and operations using information technology, businesses have evolved into a digital transformation, including, and adopting digital solutions throughout the organization. The paper presents two particular DE component services: Document Management (DMS) and Electronic Archiving (EA). These services are offered by reusing some functionalities provided by the microservices that compose the middleware developed within the project. Also, the services offered by CBS (Cloud-Based Signature) and OCC (Online Content Certification) products, resulting from the performance of previous project activities, are also integrated within the DE. The design and implementation of the DMS, respectively EA components started from the SDK (Software Development Kit) developed in the DE's middleware. It contains a set of auxiliary subcomponents that define the data structure (models’ area) and common behavior (services area).",A Digital Enterprise Architecture based on Cloud-Based Services and Digital Signatures,"Digital Enterprise (DE) is defined as an organization that uses digital technologies in its operations to gain a competitive advantage. Starting from reshaping infrastructure and operations using information technology, businesses have evolved into a digital transformation, including, and adopting digital solutions throughout the organization. The paper presents two particular DE component services: Document Management (DMS) and Electronic Archiving (EA). These services are offered by reusing some functionalities provided by the microservices that compose the middleware developed within the project. Also, the services offered by CBS (Cloud-Based Signature) and OCC (Online Content Certification) products, resulting from the performance of previous project activities, are also integrated within the DE. The design and implementation of the DMS, respectively EA components started from the SDK (Software Development Kit) developed in the DE's middleware. It contains a set of auxiliary subcomponents that define the data structure (models’ area) and common behavior (services area).",IEEE conference,no,"['digital', 'enterprise', 'based', 'digital', 'digital', 'enterprise', 'de', 'defined', 'organization', 'us', 'digital', 'technology', 'operation', 'gain', 'competitive', 'advantage', 'starting', 'reshaping', 'infrastructure', 'operation', 'using', 'information', 'technology', 'business', 'evolved', 'digital', 'transformation', 'including', 'adopting', 'digital', 'solution', 'throughout', 'organization', 'paper', 'present', 'two', 'particular', 'de', 'document', 'management', 'electronic', 'ea', 'offered', 'reusing', 'functionality', 'provided', 'compose', 'middleware', 'developed', 'within', 'project', 'also', 'offered', 'online', 'content', 'certification', 'product', 'resulting', 'performance', 'previous', 'project', 'activity', 'also', 'integrated', 'within', 'de', 'design', 'implementation', 'respectively', 'ea', 'started', 'development', 'kit', 'developed', 'de', 'middleware', 'contains', 'set', 'define', 'structure', 'model', 'area', 'common', 'behavior', 'area']"
"We Need to Talk About Microservices: an Analysis from the Discussions on StackOverflow Microservices are a new and rapidly growing architectural model aimed at developing highly scalable software solutions based on independently deployable and evolvable components. Due to its novelty, microservice-related discussions are increasing in Q&A websites, such as StackOverflow (SO). In order to understand what is being discussed by the microservice community, this work has applied mining techniques and topic modelling to a manually-curated dataset of 1,043 microservice-related posts from StackOverflow. As a result, we found that 13.68% of microservice technical posts on SO discuss a single technology: Netflix Eureka. Moreover, buzzwords in the microservice ecosystem, e.g., blue/green deployment, were not identified as relevant subjects of discussion on SO. Finally, we show how a high discussion rate on SO may not reflect the popularity of a certain subject within the microservice community.",We Need to Talk About Microservices: an Analysis from the Discussions on StackOverflow,"Microservices are a new and rapidly growing architectural model aimed at developing highly scalable software solutions based on independently deployable and evolvable components. Due to its novelty, microservice-related discussions are increasing in Q&A websites, such as StackOverflow (SO). In order to understand what is being discussed by the microservice community, this work has applied mining techniques and topic modelling to a manually-curated dataset of 1,043 microservice-related posts from StackOverflow. As a result, we found that 13.68% of microservice technical posts on SO discuss a single technology: Netflix Eureka. Moreover, buzzwords in the microservice ecosystem, e.g., blue/green deployment, were not identified as relevant subjects of discussion on SO. Finally, we show how a high discussion rate on SO may not reflect the popularity of a certain subject within the microservice community.",IEEE conference,no,"['need', 'talk', 'analysis', 'discussion', 'stackoverflow', 'new', 'rapidly', 'growing', 'architectural', 'model', 'aimed', 'developing', 'highly', 'scalable', 'solution', 'based', 'independently', 'deployable', 'due', 'discussion', 'increasing', 'website', 'stackoverflow', 'order', 'understand', 'discussed', 'community', 'work', 'applied', 'mining', 'technique', 'topic', 'modelling', 'dataset', 'post', 'stackoverflow', 'result', 'found', 'technical', 'post', 'discus', 'single', 'technology', 'netflix', 'moreover', 'ecosystem', 'deployment', 'identified', 'relevant', 'subject', 'discussion', 'finally', 'show', 'high', 'discussion', 'rate', 'may', 'popularity', 'certain', 'subject', 'within', 'community']"
"Reactive Microservices in Commodity Resources A microservice is a cohesive, independent process that communicates via messages. Reactive microservices consist of isolated components in an event stream that can react independently or in concert with other microservices to arrive at the final states of the event. n this paper, we present a microservice architecture which is based on event streams and has a decentralized framework for microservice coordination. The architecture allows microservices to enrich content in an event stream without any time or mobility constraints. Final states are construed as acceptable and incrementally stackable for event updates that occur at different time slots. The event coordinator platform establishes the coordination within a microservice using the event registry. We present how we horizontally scaled the platform with multiple parallelism strategies and show the platform performance results.",Reactive Microservices in Commodity Resources,"A microservice is a cohesive, independent process that communicates via messages. Reactive microservices consist of isolated components in an event stream that can react independently or in concert with other microservices to arrive at the final states of the event. n this paper, we present a microservice architecture which is based on event streams and has a decentralized framework for microservice coordination. The architecture allows microservices to enrich content in an event stream without any time or mobility constraints. Final states are construed as acceptable and incrementally stackable for event updates that occur at different time slots. The event coordinator platform establishes the coordination within a microservice using the event registry. We present how we horizontally scaled the platform with multiple parallelism strategies and show the platform performance results.",IEEE conference,no,"['reactive', 'commodity', 'resource', 'cohesive', 'independent', 'process', 'via', 'message', 'reactive', 'consist', 'isolated', 'event', 'stream', 'react', 'independently', 'final', 'state', 'event', 'paper', 'present', 'based', 'event', 'stream', 'decentralized', 'framework', 'coordination', 'allows', 'content', 'event', 'stream', 'without', 'time', 'mobility', 'constraint', 'final', 'state', 'event', 'update', 'occur', 'different', 'time', 'event', 'platform', 'coordination', 'within', 'using', 'event', 'registry', 'present', 'scaled', 'platform', 'multiple', 'parallelism', 'strategy', 'show', 'platform', 'performance', 'result']"
"Automatic Dependency Tracking in Microservice-based Systems Using Static Analysis in Helm Charts In this paper, we aim to show the power of static analysis when it comes to understanding the relationships between microservice components of a software. We have developed an algorithm that models the conventional rules in Helm that describe the dependencies between microservices to discover the architectural design of microservice-based systems. We implemented the algorithm as a new plugin in CodeCompass (open source code comprehension tool: https://github.com/Ericsson/CodeCompass) that parses YAML files, automatically identifies microservices and dependencies between them, and graphically visualizes the microservice architecture of the software. We present the challenges and strength of the static analysis approach and we demonstrate how the solution helps software architects via an example.",Automatic Dependency Tracking in Microservice-based Systems Using Static Analysis in Helm Charts,"In this paper, we aim to show the power of static analysis when it comes to understanding the relationships between microservice components of a software. We have developed an algorithm that models the conventional rules in Helm that describe the dependencies between microservices to discover the architectural design of microservice-based systems. We implemented the algorithm as a new plugin in CodeCompass (open source code comprehension tool: https://github.com/Ericsson/CodeCompass) that parses YAML files, automatically identifies microservices and dependencies between them, and graphically visualizes the microservice architecture of the software. We present the challenges and strength of the static analysis approach and we demonstrate how the solution helps software architects via an example.",IEEE conference,no,"['automatic', 'dependency', 'tracking', 'using', 'static', 'analysis', 'paper', 'aim', 'show', 'power', 'static', 'analysis', 'come', 'understanding', 'relationship', 'developed', 'algorithm', 'model', 'conventional', 'rule', 'describe', 'dependency', 'discover', 'architectural', 'design', 'implemented', 'algorithm', 'new', 'open', 'source', 'code', 'comprehension', 'tool', 'file', 'automatically', 'identifies', 'dependency', 'present', 'challenge', 'strength', 'static', 'analysis', 'demonstrate', 'solution', 'help', 'architect', 'via', 'example']"
"Extraction of Microservices from Monolithic Software Architectures Driven by developments such as mobile computing, cloud computing infrastructure, DevOps and elastic computing, the microservice architectural style has emerged as a new alternative to the monolithic style for designing large software systems. Monolithic legacy applications in industry undergo a migration to microservice-oriented architectures. A key challenge in this context is the extraction of microservices from existing monolithic code bases. While informal migration patterns and techniques exist, there is a lack of formal models and automated support tools in that area. This paper tackles that challenge by presenting a formal microservice extraction model to allow algorithmic recommendation of microservice candidates in a refactoring and migration scenario. The formal model is implemented in a web-based prototype. A performance evaluation demonstrates that the presented approach provides adequate performance. The recommendation quality is evaluated quantitatively by custom microservice-specific metrics. The results show that the produced microservice candidates lower the average development team size down to half of the original size or lower. Furthermore, the size of recommended microservice conforms with microservice sizing reported by empirical surveys and the domain-specific redundancy among different microservices is kept at a low rate.",Extraction of Microservices from Monolithic Software Architectures,"Driven by developments such as mobile computing, cloud computing infrastructure, DevOps and elastic computing, the microservice architectural style has emerged as a new alternative to the monolithic style for designing large software systems. Monolithic legacy applications in industry undergo a migration to microservice-oriented architectures. A key challenge in this context is the extraction of microservices from existing monolithic code bases. While informal migration patterns and techniques exist, there is a lack of formal models and automated support tools in that area. This paper tackles that challenge by presenting a formal microservice extraction model to allow algorithmic recommendation of microservice candidates in a refactoring and migration scenario. The formal model is implemented in a web-based prototype. A performance evaluation demonstrates that the presented approach provides adequate performance. The recommendation quality is evaluated quantitatively by custom microservice-specific metrics. The results show that the produced microservice candidates lower the average development team size down to half of the original size or lower. Furthermore, the size of recommended microservice conforms with microservice sizing reported by empirical surveys and the domain-specific redundancy among different microservices is kept at a low rate.",IEEE conference,no,"['extraction', 'monolithic', 'driven', 'development', 'mobile', 'computing', 'computing', 'infrastructure', 'devops', 'elastic', 'computing', 'architectural', 'style', 'emerged', 'new', 'alternative', 'monolithic', 'style', 'designing', 'large', 'monolithic', 'legacy', 'industry', 'migration', 'key', 'challenge', 'context', 'extraction', 'existing', 'monolithic', 'code', 'base', 'migration', 'pattern', 'technique', 'exist', 'lack', 'formal', 'model', 'automated', 'support', 'tool', 'area', 'paper', 'tackle', 'challenge', 'presenting', 'formal', 'extraction', 'model', 'allow', 'recommendation', 'candidate', 'refactoring', 'migration', 'scenario', 'formal', 'model', 'implemented', 'prototype', 'performance', 'evaluation', 'demonstrates', 'presented', 'provides', 'adequate', 'performance', 'recommendation', 'quality', 'evaluated', 'quantitatively', 'custom', 'metric', 'result', 'show', 'produced', 'candidate', 'lower', 'average', 'development', 'team', 'size', 'original', 'size', 'lower', 'furthermore', 'size', 'reported', 'empirical', 'survey', 'redundancy', 'among', 'different', 'kept', 'low', 'rate']"
