"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Towards Uniform Management of Cloud Services by Applying Model-Driven Development","T. Mastelic; I. Brandic; A. G. García","Institute of Information Systems, Vienna University of Technology, Vienna, Austria; Institute of Information Systems, Vienna University of Technology, Vienna, Austria; Instituto de Instrumentación para Imagen Molecular (13M), Centro mixto CSIC-Universitat Politècnica de València-CIEMAT, Valencia, Espana",2014 IEEE 38th Annual Computer Software and Applications Conference,"22 Sep 2014","2014","","","129","138","Popularity of Cloud Computing produced the birth of Everything-as-a-Service (XaaS) concept, where each service can comprise large variety of software and hardware elements. Although having the same concept, each of these services represent complex system that have to be deployed and managed by a provider using individual tools for almost every element. This usually leads to a combination of different deployment tools that are unable to interact with each other in order to provide an unified and automatic service deployment procedure. Therefore, the tools are usually used manually or specifically integrated for a single cloud service, which on the other hand requires changing the entire deployment procedure in case the service gets modified. In this paper we utilize Model-driven development (MDD) approach for building and managing arbitrary cloud services. We define a metamodel of a cloud service called CoPS, which describes a cloud service as a composition of software and hardware elements by using three sequential models, namely Component, Product and Service. We also present an architecture of a Cloud Management System (CMS) that is able to manage such services by automatically transforming the service models from the abstract representation to the actual deployment. Finally, we validate our approach by realizing three real world use cases using a prototype implementation of the proposed CMS architecture.","0730-3157","978-1-4799-3575-8","10.1109/COMPSAC.2014.20","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6899210","Cloud Computing;Model-Driven Development;Cloud Service Model;Cloud Management System","Unified modeling language;Databases;Monitoring;Computational modeling;Computer architecture;Web servers","","5","3","41","IEEE","22 Sep 2014","","","IEEE","IEEE Conferences"
"Automated generation of human-machine interfaces in electric drives manufacturing","H. Fleischmann; M. Brossog; M. Beck; J. Franke","Institute for Factory Automation and Production Systems, Erlangen, Germany; Institute for Factory Automation and Production Systems, Erlangen, Germany; Institute for Factory Automation and Production Systems, Erlangen, Germany; Institute for Factory Automation and Production Systems, Erlangen, Germany",2017 7th International Electric Drives Production Conference (EDPC),"2 Apr 2018","2017","","","1","8","In industrial software development for electric drives manufacturing, human-machine interface (HMD-engineering is a time-consuming process, as concepts like service-oriented architectures and aspects of interoperability are not prevailed yet. The Reference Architectural Model Industrie 4.0 aims to solve this challenge and serve companies as a framework for developing future products and business models by defining unified software structures. In this context, we develop and validate a concept for the realization of highly configurable, adaptable HMI for visualizing and monitoring of discrete production plants based on the technologies OPC Unified Architecture and AutomationML. By conforming to the Reference Architectural Model Industrie 4.0, the fast adoption to various application scenarios and the efficiency enhancement in corresponding development processes is possible.","","978-1-5386-1069-5","10.1109/EDPC.2017.8328156","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8328156","Human-machine Interfaces;AutomationML;Open Platform Communications Unified Architecture;Reference Architectural Model Industrie 4.0;Web technology;node.js","Industries;Monitoring;Three-dimensional displays;Production;Standards;Object oriented modeling;Servers","","3","2","25","IEEE","2 Apr 2018","","","IEEE","IEEE Conferences"
"Non-coherent impulse radio UWB receiver for wireless body area network system","J. Im; J. Kim","Department of Electrical and Electronic Engineering, Yonsei University Seoul, Korea; Department of Electrical and Electronic Engineering, Yonsei University Seoul, Korea",2011 IEEE 54th International Midwest Symposium on Circuits and Systems (MWSCAS),"22 Sep 2011","2011","","","1","4","A non-coherent impulse radio ultra-wideband (IRUWB) receiver for wireless body area network (WBAN) system is proposed in this paper. Code-multiplexed transmitted reference (CM-TR) scheme has been considered as the basis for signaling scheme and a novel recursive averaging process is applied to improve the error performance. The performance of the proposed scheme is evaluated with WBAN channel model (CM). The performance is compared with the conventional CM-TR receiver in terms of un-coded bit error rate (BER). Simulation results show that the proposed scheme improves the BER performance considerably with CM4.","1558-3899","978-1-61284-857-0","10.1109/MWSCAS.2011.6026423","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6026423","","Digital TV;Receivers","","1","","11","IEEE","22 Sep 2011","","","IEEE","IEEE Conferences"
"Comparison of Two Concepts for Planned Reuse of Variant-rich IEC 61131-3-based Control Software","J. Fischer; B. Vogel-Heuser; A. Berscheit; S. Parigger","Department of Mechanical Engineering, Institute of Automation and Information Systems, TUM School of Engineering and Design, Technical University of Munich, Munich, Germany; Department of Mechanical Engineering, Institute of Automation and Information Systems, TUM School of Engineering and Design, Technical University of Munich, Munich, Germany; Department of Mechanical Engineering, Institute of Automation and Information Systems, TUM School of Engineering and Design, Technical University of Munich, Munich, Germany; Department of Mechanical Engineering, Institute of Automation and Information Systems, TUM School of Engineering and Design, Technical University of Munich, Munich, Germany",2021 IEEE International Conference on Industrial Engineering and Engineering Management (IEEM),"19 Jan 2022","2021","","","713","720","In manufacturing systems, control software implements an increasing part of functionality and, thus, its planned reuse is essential to stay competitive at the global market while fulfilling requirements posed by Industrie 4.0. However, despite a variety of available strategies for planned reuse, control software is oftentimes historically grown and developed ad-hoc using copy, paste and modify. One reason for this is the high variability of control software caused for example by influences from the used hardware or customer-specific adaptations. For reuse of variant-rich control software, this paper presents two component-based strategies namely an approach utilizing the object-oriented extensions of IEC 61131-3 and an approach adopting the use of software product lines from the software engineering domain. For evaluation purposes, both concepts are implemented on a lab-sized demonstrator and compared regarding their potentials to support software reuse. Thereby, software characteristics and the usability of both approaches are taken into account.","","978-1-6654-3771-4","10.1109/IEEM50564.2021.9672967","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9672967","automated production systems;IEC 61131-3 control software;object-oriented programming;planned reuse;software product line engineering","Industries;Production;Industrial engineering;Control systems;Software;Software product lines;IEC Standards","","","","22","IEEE","19 Jan 2022","","","IEEE","IEEE Conferences"
"A Deep Learning Based Collaborative Neural Network Framework for Recommender System","M. Almaghrabi; G. Chetty","Faculty of Computer Science, Umm-AiQura University, Makkah, Saudi Arabia; Faculty of Science & Technology, University of Canberra, Canberra, Australia",2018 International Conference on Machine Learning and Data Engineering (iCMLDE),"17 Jan 2019","2018","","","121","127","Deep learning based neural networks have been attracting significant interest lately, due to their success in complex automatic recognition tasks in many artificial intelligence areas such as language recognition ,computer vision and expert systems. However, in recommendation systems, they have not been exploited fully, and most of the systems rely on traditional collaborative filtering with matrix factorization approaches. In this paper we suggest a novel approach based on deep learning-based augmentation of the collaborative filtering approach for predicting user ratings for different types of media collections in online databases and libraries, including movies, music and book collections. Though there have been few approaches proposed based on deep learning for recommender systems, they were mainly used for modelling additional complementary information available in terms of images, text or acoustic information from different items in the collections. The main component, the interaction between the item and the user was still modelled with traditional matrix factorization approaches, which uses the dot product to extract the latent features between users and items. By augmenting the latent features extracted with deep learning based neural network models, it is possible to capture the hidden interactions and can lead to better recommender system performance even with sparse and unbalanced datasets. The experimental evaluation of the proposed approach based on four different publicly available datasets involving movies, music and book collections, show promising results, in terms of different performance metrics including accuracy and mean absolute error. Experiments on four datasets show the effectiveness of our proposed frameworks.","","978-1-7281-0404-1","10.1109/iCMLDE.2018.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8614014","Deep learning;Recommender system;Collaborative Filtering;Neural Network","Collaboration;Deep learning;Recommender systems;Feature extraction;Neural networks;Computer architecture","","10","","27","IEEE","17 Jan 2019","","","IEEE","IEEE Conferences"
"Rapid detection of pesticide residues based on telemetry platform","G. Suciu; C. Butca; R. Conu; V. Suciu; G. Hristea; M. Vochin; G. Todoran","R&D Department, BEIA Consult International, Bucharest, Romania; R&D Department, BEIA Consult International, Bucharest, Romania; R&D Department, BEIA Consult International, Bucharest, Romania; R&D Department, BEIA Consult International, Bucharest, Romania; ICPE-CA Department of Efficiency in Energy, National Institute for R&D in Electrical Engineering, Bucharest, Romania; ETTI, University POLITEHNICA of Bucharest, Romania; ETTI, University POLITEHNICA of Bucharest, Romania",2016 12th IEEE International Symposium on Electronics and Telecommunications (ISETC),"12 Dec 2016","2016","","","95","98","Pesticides are very important in improving agricultural production, but can harm beneficial insect species, soil, air, water, plants and their fruits. The purpose of this paper is to describe a telemetry solution together with a novel generation of immunobiosensors that will be used in order to gather data to a platform for remote monitoring of pesticide residues. The paper is an overview of the techniques and interfaces proposed for rapid detection of pesticide residues. LabVIEW is the preferred solution to create the graphical interface in order to insure the visualization of data. Furthermore, the platform can be applied for tele-monitoring pesticides in an agricultural production by performing a qualitative and quantitative assessment of pesticides. The paper fills a gap in the biosensors domain literature by proposing a solution based on data from immunobiosensors for rapid detection of pesticide through a telemetry platform.","","978-1-5090-3748-3","10.1109/ISETC.2016.7781065","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7781065","telemetry;biosensors;pesticides;immunobiosensors;LabVIEW","Biosensors;Immune system;Telemetry;Sensor phenomena and characterization;Sensitivity;Nanomaterials","","5","","11","IEEE","12 Dec 2016","","","IEEE","IEEE Conferences"
"RT-PROFASY: Enhancing the Well-being, Safety and Productivity of Workers by Exploiting Wearable Sensors and Artificial Intelligence","M. Donati; M. Olivelli; R. Giovannini; L. Fanucci","Dept. of Information Engineering, University of Pisa; Dept. of Information Engineering, University of Pisa; Digital Building srl; Dept. of Information Engineering, University of Pisa",2022 IEEE International Workshop on Metrology for Industry 4.0 & IoT (MetroInd4.0&IoT),"22 Jul 2022","2022","","","69","74","This paper presents the concept and the system architecture of the ICT platform developed in the framework of the RT-PROFASY project, which aims to monitor the well-being of workers by means of wearable sensors in order to estimate in real-time their level of stress and fatigue, and to integrate data flows coming from production processes, environment and indoor localization within a single platform. This enables in-depth elaboration and analysis of aggregated data with a positive impact in workers safety and productivity, allowing companies to pursue product quality through sustainable processes for workers and appropriate working environments.","","978-1-6654-1093-9","10.1109/MetroInd4.0IoT54413.2022.9831499","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9831499","Industry 4.0;work stress;production quality;worker well-being;productivity","Productivity;Systems architecture;Fatigue;Real-time systems;Software;Safety;Sustainable development","","3","","23","IEEE","22 Jul 2022","","","IEEE","IEEE Conferences"
"A Mixed Reality Guidance System to Assist the Operator in the Assembly Process of Complex Products","G. Gemito; A. Santoro","Natural Intelligent Technologies srl, Fisciano, SA; Natural Intelligent Technologies srl, Fisciano, SA",2023 IEEE International Conference on Industrial Technology (ICIT),"9 Jun 2023","2023","","","1","6","The paper presents a Mixed Reality (MR) software system for assisting the operators during the assembly process of complex products. The proposed solution is composed of a Mixed Reality (MR) Graphical User Interface (GUI), developed on a holographic hardware device (Microsoft HoloLens 2). The software architecture of the MR tool and the data integration framework with a collaborative robot in the factory infrastructure are also presented. In this paper, the MR interface is also exploited for the safety of the operator in the workplace and for training an operator who is assembling complex products for the first time. The software system has been tested on the real case of a company operating in the automotive sector in which the operator carries out the assembly process of complex electromotive vehicles entirely manually. The experimental results, measured during a real assembly process cycle, show that the approach actively contributes to reduce the total assembly time by 30% and to achieve the reduction of the learning time of about 50%. Considering these preliminary results, the proposed solution can significantly improve the quality, the efficiency and enhance the safety of the operator during the whole assembly process.","2643-2978","979-8-3503-3650-4","10.1109/ICIT58465.2023.10143166","European Union's Horizon 2020(grant numbers:824964); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10143166","mixed reality;assembly process;robotics;safety;training period","Training;Software architecture;Mixed reality;Virtual reality;Software systems;Time measurement;Production facilities","","","","9","IEEE","9 Jun 2023","","","IEEE","IEEE Conferences"
"Distributed Agent-Based Social Simulations: An architecture to simulate complex social phenomena on highly parallel computational environments","M. A. Barbosa; F. B. de Lima Neto","Polytechnic School of Pernambuco, University of Pernambuco (UPE), Recife, Brazil; Polytechnic School of Pernambuco, University of Pernambuco (UPE), Recife, Brazil",2011 IEEE Symposium on Intelligent Agent (IA),"14 Jul 2011","2011","","","1","8","Agent-Based Social Simulations have been largely used to study social phenomena. These kinds of simulations are related to reproduce real societies (e.g. social behaviors) using a bottom-up strategy. In classical social simulations, plausible macro-behaviors are only obtained if the social scientists input every features, components and relationships. Alternatively, modern agent-based modeling tools are being designed as discrete-event simulators. This architecture is monolithic, executes serially agent actions and have limited scalability. Aiming at the production of plausible and scalable social simulations, this research has two main goals: (i) introduction of a distributed architecture to build highly scale social simulations and (ii) help social scientists to modeling complex social phenomena in various granularities (i.e. level of detail). We used distributed computation concepts to balance the computational demand of a high scale social simulation. The proposed architecture allows simulations of large social region and their population. For validating the proposed approach and architecture, we simulated the consumption phenomenon on Recipe (the 4th-largest metropolitan area in Brazil). We performed a comparative analysis between the distributed computational approaches with an econometric model. Results revel significant gain in similarity when compared the data produced by the distributed model with the real phenomenon. The proposed architecture can be used for building support decision tools for training public officers on high impact social decisions.","","978-1-61284-060-4","10.1109/IA.2011.5953615","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5953615","Agent-Based Social Simulations;Distributed Computing;Agent Based Modeling","Computational modeling;Computer architecture;Shape;Analytical models;Microprocessors;Protocols;Distributed computing","","3","","19","IEEE","14 Jul 2011","","","IEEE","IEEE Conferences"
"Reengineering autonomic components in legacy software systems: A case study","J. J. Mulcahy; S. Huang","Computer Science & Engineering, Florida Atlantic University, Boca Raton, Florida, USA; Computer Science & Engineering, Florida Atlantic University, Boca Raton, Florida, USA",2017 Annual IEEE International Systems Conference (SysCon),"29 May 2017","2017","","","1","7","Modern enterprise-scale software systems in the retail industry are often implemented as systems of systems that are composed of one or more legacy software components making up parts of a supply chain that deliver products to both in-person and online customers. The systems are often one-off complex implementations tailored to the needs of that particular stakeholder. System components may communicate with other internal legacy components like accounting and warehousing systems or external third-party components that handle order processing, security screening, or shipping-related tasks. From time to time, stakeholders may need to adapt their systems by replacing or modifying one or more of the sub-system components to operate on new hardware, communicate with other components using different data communication techniques, or to interact with new external third-party solutions. It is therefore useful for solutions for the individual components to be designed with an architecture that lend themselves to be easily reengineered or replaced without disturbing the other system components, and without adding significant complexity to the overall system of systems. In prior works, the authors of this paper introduced in a series of case studies a repeatable architectural design pattern that implemented self-adaptive autonomic interaction managers (AIMs) that not only reduced or eliminated the need for human operators to monitor, tune, or troubleshoot the implemented components, but could be easily modified or reengineered in the future to adapt to new operating environments. The contribution of this paper is the testing of the efficacy of the AIM design introduced in prior works by the authors, by simulating the reengineering of a set of AIMs tasked with handling web-based order traffic between the stakeholder system and Amazon.com. In this effort, the AIMs were re-implemented on a different operating system, coded in a different programming language than the original implementation, using a different data communication protocol to communicate with other systems. The authors simulated web-based order traffic to test the resulting implementation. The effort demonstrated that using the original autonomic design patter, AIMs could be rapidly adapted to a new environment, while maintaining original behavior and without adding complexity to the stakeholder's system.","2472-9647","978-1-5090-4623-2","10.1109/SYSCON.2017.7934780","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7934780","software engineering;software reengineering;legacy systems;autonomic computing","Stakeholders;Simple object access protocol;Servers;Aging;C++ languages","","2","","12","IEEE","29 May 2017","","","IEEE","IEEE Conferences"
"Monitoring IoT Platform for the Aerospace Manufacturing Industry","D. Rodrigues; P. Carvalho; S. R. Lima; E. Lima; N. V. Lopes","Centro Algoritmi, Universidade do Minho, Braga, Portugal; Centro Algoritmi, Universidade do Minho, Braga, Portugal; Centro Algoritmi, Universidade do Minho, Braga, Portugal; DTx- Digital Transformation CoLab, Universidade do Minho, Guimarães, Portugal; DTx- Digital Transformation CoLab, Universidade do Minho, Guimarães, Portugal",2021 6th International Conference on Smart and Sustainable Technologies (SpliTech),"21 Oct 2021","2021","","","01","06","The maturation of IoT and CPS technologies has attracted the attention of many governments and companies worldwide due to their potential to optimize industrial processes in multiple ways. In this context, enhancing monitoring and controlling of production lines is of particular interest as a fundamental step towards smart manufacturing and product delivery. This work is focused on developing a solution for integrating these technologies into the demanding field of the aerospace industry. Aspects such as measuring the time of the production line stages are essential for assessing the company's productivity, as manual monitoring methods are limited and prone to errors. This paper presents the design, development and analysis of an IoT system prototype that complements the monitoring methods already in place, in order to improve the quality of monitoring data assisting the production process.","","978-953-290-112-2","10.23919/SpliTech52315.2021.9566453","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9566453","Cyber-Physical Systems;Internet of Things;Manufacturing Industry","Productivity;Measurement uncertainty;Government;Prototypes;Manuals;Companies;Time measurement","","1","","9","","21 Oct 2021","","","IEEE","IEEE Conferences"
"Advantages of Arrowhead Framework for the Machine Tooling Industry","I. Aldalur; M. Illarramendi; F. Larrinaga; T. Perez; F. Sáenz; G. Unamuno; I. Lazkanoiturburu","Computer Science Department, Mondragon University, Arrasate-Mondragon, Spain; Computer Science Department, Mondragon University, Arrasate-Mondragon, Spain; Computer Science Department, Mondragon University, Arrasate-Mondragon, Spain; Computer Science Department, Mondragon University, Arrasate-Mondragon, Spain; Savvy, Donostia - San Sebastián, Spain; Ideko S.Coop, Elgoibar, Spain; Ulma Embedded Solutions S.Coop, Oñati, Spain",IECON 2020 The 46th Annual Conference of the IEEE Industrial Electronics Society,"18 Nov 2020","2020","","","4511","4518","Immersed in the digital era and fully experiencing the changes introduced by the new industrial revolution of the so-called Industry 4.0, there are still many aspects of industrial digitization to resolve. Interoperability among devices and machines is one of the challenges. Sensors, components and machines from different vendors work as independent silos offering large amounts of heterogeneous data which relational capabilities are not fully exploited. Quick development, deployment and testing of new software solutions that take advantage of those data is another important matter. The requirements in terms of equipment resources and engineering efforts is high when planning new implementations. Platforms that enable the efficient application of those solutions at the right level (machine, edge, plant or cloud) are also necessary.(p)(/p)This paper presents an industrial case study on the application of the Arrowhead framework. The framework is implemented in the Machine Tooling ecosystem and enables the integration of grinding machines with other sensors, components or machines. Different software engineering tools offered with Arrowhead are used to design new solutions in Cyber-Physical System and Internet of Things in Industry 4.0 and make them Arrowhead compliant, for fast deployment of platforms and applications (Dockers) or for testing purposes (Management tool). Finally, the potential of agile construction of new applications is analysed by providing an Human-Machine Interface at machine level and the provision of services for data consumption at cloud level.","2577-1647","978-1-7281-5414-5","10.1109/IECON43393.2020.9254868","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9254868","Cyber-Physical System;Internet of Things;Industry 4.0;Arrowhead","Internet of Things;Software;Industries;Cloud computing;Tools;Interoperability;Companies","","2","","32","IEEE","18 Nov 2020","","","IEEE","IEEE Conferences"
"Analyzing attack resilience of an advanced meter infrastructure reference model","R. Blom; M. Korman; R. Lagerström; M. Ekstedt","KTH Royal Institute of Technology, Stockholm, Sweden; KTH Royal Institute of Technology, Stockholm, Sweden; KTH Royal Institute of Technology, Stockholm, Sweden; KTH Royal Institute of Technology, Stockholm, Sweden",2016 Joint Workshop on Cyber- Physical Security and Resilience in Smart Grids (CPSR-SG),"27 Oct 2016","2016","","","1","6","Advanced metering infrastructure (AMI) is a key component of the concept of smart power grids. Although several functional/logical reference models of AMI exist, they are not suited for automated analysis of properties such as cyber security. This paper briefly presents a reference model of AMI that follows a tested and even commercially adopted formalism allowing automated analysis of cyber security. Finally, this paper presents an example cyber security analysis, and discusses its results.","","978-1-5090-1164-3","10.1109/CPSRSG.2016.7684095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7684095","advanced metering infrastructure;reference model;reference architecture;cyber security","Analytical models;Computer security;Computer architecture;Operating systems;Smart meters","","2","","11","IEEE","27 Oct 2016","","","IEEE","IEEE Conferences"
"Modeling and adaptive technology of software engineering","Tang Yanjun; Tang Zhongxue","Computer Crime Investigation Department, China Criminal Police College, Shenyang, China; Shenyang Dongji Industries Group Corporation, Shenyang, China",2010 International Conference On Computer Design and Applications,"9 Aug 2010","2010","2","","V2-267","V2-270","This article describes some commonly used software engineering modeling and adaptive technology. From different angles and software life-cycle stage of the software can have a profound impact on improving flexibility, Including Rational Rose Demeter method, configuration management, system components and software reuse.","","978-1-4244-7164-5","10.1109/ICCDA.2010.5541415","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5541415","Adaptability;the software life cycle","Software engineering;Software systems;Object oriented modeling;Software tools;Computer crime;Computer industry;Software performance;Software design;Electronic circuits;Automatic control","","","","6","IEEE","9 Aug 2010","","","IEEE","IEEE Conferences"
"Exploring the trade-off between performance and energy consumption in cloud infrastructures","D. Kanapram; G. Lamanna; M. Repetto","DITEN, University of Genoa, Genoa, Italy; Infocom Srl, Genova, Italy; CNIT-RU of Genoa, Genoa, Italy",2017 Second International Conference on Fog and Mobile Edge Computing (FMEC),"15 Jun 2017","2017","","","121","126","Emerging fog and mobile edge computing paradigms will create distributed pervasive virtualization environments, where computing, storage, and networking resources will be deployed at the network boundary in a capillary way. To effectively tackle the large dynamic fluctuations in workload engendered by user-centric services, effective energy management schemes must be in place to modulate power consumption according to the actual processing load in each installation. In this respect, service orchestrators and multi- and cross-cloud energy management systems need proper tools to understand how power consumption would change with different placement decisions, both in the single as well as in federated clouds. In this paper, we describe a framework for exploring the trade-off between performance and energy consumption. Our work builds on the availability of both resource usage and power consumption measurements in Cloud Management Software, and makes proper correlation between these values to effectively support energy-efficiency strategies. We describe the implementation of energy monitoring framework in OpenStack, which leverages available features in the Ceilometer component.","","978-1-5386-2859-1","10.1109/FMEC.2017.7946418","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7946418","","Cloud computing;Power demand;Servers;Green products;Energy consumption;Monitoring;Computer architecture","","7","","22","IEEE","15 Jun 2017","","","IEEE","IEEE Conferences"
"Improving Design of Ground Control Station for Unmanned Aerial Vehicle: Borrowing from Design Patterns","M. Jovanović; D. Starčević; Z. Jovanović","Faculty of Electrical Engineering, University of Belgrade, Serbia; Faculty of Organizational Sciences, University of Belgrade, Serbia; Faculty of Electrical Engineering, University of Belgrade, Serbia",2010 36th EUROMICRO Conference on Software Engineering and Advanced Applications,"11 Oct 2010","2010","","","65","73","Reusable software architectures and supporting components are the focus of an increasing number of software organizations attempting to reduce software costs. One essential attribute of reusable software architecture is that it effectively isolates the logical, or static, aspects of the application from any product specific variations in the physical architecture, or execution environment. A primary element of this isolation is hardware and low-level software (e.g. operating system) independence. A design pattern documents a reference design for the solution to a recurring problem encountered in object-oriented software development. The fundamental theme of design patterns is to encapsulate the concepts that vary. This paper describes our experiences on developing reusable object-oriented software architecture for GCS (Ground Control Station) for UAV (Unmanned Aerial Vehicle) using design patterns. In addition, various ways that software architecture attributes can be designed for flexibility without introducing volatility into the physical architecture are described.","2376-9505","978-1-4244-7901-6","10.1109/SEAA.2010.31","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5598080","","Unmanned aerial vehicles;Instruments;Software;Atmospheric modeling;Software architecture;Aircraft;Unified modeling language","","6","","42","IEEE","11 Oct 2010","","","IEEE","IEEE Conferences"
"Approaches to Building the IT Infrastructure of a Digital Enterprise","V. N. Azarov; Y. L. Leokhin","Federal State Institute of Higher Education"" Russian University of Transport"", Moscow, Russia; Moscow Technical University of Communications and Informatics, Moscow, Russia","2020 International Conference Quality Management, Transport and Information Security, Information Technologies (IT&QM&IS)","21 Jan 2021","2020","","","6","14","The article deals with the issues connected with the transformation of business architecture of the enterprise, connected with the introduction of digital technologies, at all stages of the full life cycle of production of products or services. Additional directions of corporate information systems development, main components of digital directions necessary in the structures of organizations such as data and knowledge management, information technologies and systems management, information security and risk management systems are considered.","","978-1-7281-8179-0","10.1109/ITQMIS51053.2020.9322795","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9322795","digital transformation;business architecture;corporate information systems;information technology management;information security;data and knowledge management","Computer architecture;Information systems;Companies;Information technology;Analytical models;Computational modeling;Biological system modeling","","4","","5","IEEE","21 Jan 2021","","","IEEE","IEEE Conferences"
"On energy consumption of Wi-Fi Access Points","G. Palem; S. Tozlu","School of Electrical and Computer Engineering, Purdue University, West Lafayette, IN, USA; Research and Technology Center, Robert Bosch LLC, Palo Alto, CA, USA",2012 IEEE Consumer Communications and Networking Conference (CCNC),"12 Apr 2012","2012","","","434","438","With the recent trends towards green communications, several companies introduced low-power Wi-Fi products targeting application domains such as smart grid utilities, home and building automation, healthcare etc. However, Wi-Fi Routers/Access Points (AP) have not been targeted much so far as they are mains-powered and are “always-on” devices. A wireless LAN extension to an existing wired fire alarm system requires the Wi-Fi AP to be powered by the bus where energy might be limited depending on the number of peripherals on the same bus. Moreover, regulations require battery backup power for each device on the bus. In order to better understand the feasibility of such system, we studied the energy consumption of two selected consumer grade APs with different hardware and software architectures. Our study discusses about the contribution of the components on the AP to the overall energy consumption. Furthermore, we investigate the impact of different traffic patterns, data rates, packet sizes, security schemes, number of clients etc., on AP energy usage and analyze the results.","2331-9860","978-1-4577-2071-0","10.1109/CCNC.2012.6181015","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6181015","Wi-Fi Access Point;WLAN router;802.11;energy consumption;green communication;fire alarm system","Power demand;IEEE 802.11 Standards;Wireless LAN;Throughput;Energy consumption;Alarm systems;Batteries","","9","","10","IEEE","12 Apr 2012","","","IEEE","IEEE Conferences"
"Flux: Groupon's automated, scalable, extensible machine learning platform","D. C. Spell; X. -H. T. Zeng; J. Y. Chung; B. Nooraei; R. T. Shomer; L. -Y. Wang; J. C. Gibson; D. Kirsche","Groupon, Inc.; Groupon, Inc.; Groupon Inc.; Groupon, Inc.; Groupon, Inc.; Groupon, Inc.; Groupon, Inc.; Groupon, Inc.",2017 IEEE International Conference on Big Data (Big Data),"15 Jan 2018","2017","","","1554","1559","As machine learning becomes the driving force of the daily operation of companies within the information technology sector, infrastructure that enables automated, scalable machine learning is a core component of the systems of many large companies. Various systems and products are being built, offered, and open sourced. As an e-commerce company, numerous aspects of Groupon's business is driven by machine learning. To solve the scalability issue and provide a seamless collaboration between data scientists and engineers, we built Flux, a system that expedites the deployment, execution, and monitoring of machine learning models. Flux focuses on enabling data scientists to build model prototypes with languages and tools they are most proficient in, and integrating the models into the enterprise production system. It manages the life cycle of deployed models, and executes them in distributed batch mode, or exposes them as micro-services for real-time use cases. Its design focuses on automation and easy management, scalability, and extensibility. Flux is the central system for supervised machine learning tasks at Groupon and has been supporting multiple teams across the company.","","978-1-5386-2715-0","10.1109/BigData.2017.8258089","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8258089","machine learning system;machine learning automation;machine learning infrastructure","Data models;Engines;Libraries;Real-time systems;Predictive models;Computational modeling;Tools","","2","","9","IEEE","15 Jan 2018","","","IEEE","IEEE Conferences"
